LinkID,src,dst,cap
0,0,14,1930
1,14,0,1192
2,1,17,1964
3,17,1,1016
4,2,128,1018
5,128,2,1566
6,2,3,1069
7,3,2,1468
8,3,125,1901
9,125,3,1993
10,4,16,1206
11,16,4,1448
12,4,5,1778
13,5,4,1458
14,5,6,1004
15,6,5,1308
16,6,7,1653
17,7,6,1639
18,7,8,1199
19,8,7,1163
20,8,9,1570
21,9,8,1509
22,9,14,1818
23,14,9,1618
24,10,16,1430
25,16,10,1243
26,10,46,1660
27,46,10,1758
28,11,98,1262
29,98,11,1040
30,11,100,1851
31,100,11,1169
32,11,95,1274
33,95,11,1624
34,12,117,1315
35,117,12,1503
36,13,147,1971
37,147,13,1606
38,14,94,1401
39,94,14,1960
40,15,131,1299
41,131,15,1889
42,15,125,1539
43,125,15,1544
44,16,95,1547
45,95,16,1682
46,17,132,1796
47,132,17,1705
48,17,94,1987
49,94,17,1862
50,18,41,1822
51,41,18,1824
52,18,103,1689
53,103,18,1700
54,19,59,1975
55,59,19,1747
56,19,142,1594
57,142,19,1183
58,20,80,1661
59,80,20,1954
60,20,133,1726
61,133,20,1511
62,20,134,1644
63,134,20,1484
64,20,141,1657
65,141,20,1038
66,20,144,1641
67,144,20,1545
68,20,81,1963
69,81,20,1362
70,21,26,1517
71,26,21,1204
72,21,23,1262
73,23,21,1307
74,22,142,1899
75,142,22,1225
76,22,23,1370
77,23,22,1607
78,24,81,1935
79,81,24,1384
80,24,27,1127
81,27,24,1789
82,24,25,1487
83,25,24,1835
84,25,89,1228
85,89,25,1025
86,25,50,1258
87,50,25,1166
88,26,27,1727
89,27,26,1066
90,27,144,1495
91,144,27,1507
92,28,142,1899
93,142,28,1592
94,28,54,1970
95,54,28,1616
96,29,51,1731
97,51,29,1490
98,29,139,1896
99,139,29,1563
100,29,142,1531
101,142,29,1573
102,30,126,1041
103,126,30,1496
104,31,72,1655
105,72,31,1382
106,31,62,1327
107,62,31,1894
108,32,129,1777
109,129,32,1920
110,32,35,1236
111,35,32,1983
112,33,129,1544
113,129,33,1665
114,33,61,1384
115,61,33,1899
116,34,72,1991
117,72,34,1627
118,34,73,1710
119,73,34,1701
120,35,73,1882
121,73,35,1847
122,36,75,1537
123,75,36,1215
124,36,39,1441
125,39,36,1527
126,37,122,1953
127,122,37,1171
128,37,75,1441
129,75,37,1187
130,38,76,1012
131,76,38,1550
132,38,77,1422
133,77,38,1485
134,39,70,1255
135,70,39,1449
136,40,64,1103
137,64,40,1833
138,40,65,1738
139,65,40,1324
140,40,66,1945
141,66,40,1315
142,40,63,1504
143,63,40,1499
144,41,98,1363
145,98,41,1854
146,41,101,1825
147,101,41,1872
148,41,104,1354
149,104,41,1739
150,41,105,1743
151,105,41,1806
152,41,106,1631
153,106,41,1849
