LinkID,src,dst,cap
0,0,237,1419
1,237,0,1231
2,0,751,1265
3,751,0,1367
4,1,3,1528
5,3,1,1411
6,1,117,1840
7,117,1,1310
8,2,441,1168
9,441,2,1703
10,2,4,1618
11,4,2,1768
12,3,120,1767
13,120,3,1247
14,4,649,1320
15,649,4,1095
16,5,317,1328
17,317,5,1951
18,5,719,1639
19,719,5,1860
20,6,308,1654
21,308,6,1393
22,6,719,1750
23,719,6,1178
24,7,512,1369
25,512,7,1965
26,7,244,1626
27,244,7,1699
28,8,9,1796
29,9,8,1064
30,8,449,1413
31,449,8,1822
32,9,220,1194
33,220,9,1248
34,10,272,1023
35,272,10,1711
36,10,11,1817
37,11,10,1374
38,11,57,1560
39,57,11,1476
40,12,562,1072
41,562,12,1071
42,12,70,1194
43,70,12,1388
44,13,57,1832
45,57,13,1640
46,13,14,1051
47,14,13,1542
48,14,15,1894
49,15,14,1800
50,15,16,1689
51,16,15,1792
52,15,16,1406
53,16,15,1008
54,16,17,1379
55,17,16,1862
56,16,718,1199
57,718,16,1130
58,16,311,1603
59,311,16,1720
60,17,348,1500
61,348,17,1135
62,18,43,1467
63,43,18,1961
64,18,42,1626
65,42,18,1746
66,18,339,1779
67,339,18,1721
68,18,487,1541
69,487,18,1124
70,19,504,1596
71,504,19,1287
72,19,43,1495
73,43,19,1154
74,20,634,1112
75,634,20,1083
76,20,654,1620
77,654,20,1695
78,21,245,1012
79,245,21,1115
80,21,118,1785
81,118,21,1000
82,22,666,1967
83,666,22,1856
84,22,603,1718
85,603,22,1657
86,22,524,1252
87,524,22,1771
88,23,393,1235
89,393,23,1916
90,23,25,1623
91,25,23,1343
92,24,490,1884
93,490,24,1032
94,24,628,1194
95,628,24,1011
96,24,487,1033
97,487,24,1115
98,25,171,1508
99,171,25,1678
100,25,172,1448
101,172,25,1891
102,25,84,1421
103,84,25,1991
104,25,373,1432
105,373,25,1417
106,25,374,1541
107,374,25,1006
108,26,27,1294
109,27,26,1542
110,26,214,1726
111,214,26,1613
112,27,32,1899
113,32,27,1811
114,28,224,1062
115,224,28,1159
116,28,230,1415
117,230,28,1462
118,29,230,1268
119,230,29,1050
120,30,33,1023
121,33,30,1455
122,30,31,1371
123,31,30,1966
124,31,109,1018
125,109,31,1165
126,32,33,1114
127,33,32,1807
128,32,743,1602
129,743,32,1866
130,32,742,1628
131,742,32,1952
132,32,211,1355
133,211,32,1726
134,34,35,1296
135,35,34,1423
136,34,37,1234
137,37,34,1174
138,35,40,1421
139,40,35,1728
140,35,594,1894
141,594,35,1388
142,36,52,1295
143,52,36,1496
144,36,37,1305
145,37,36,1195
146,38,241,1996
147,241,38,1061
148,38,39,1306
149,39,38,1244
150,39,624,1322
151,624,39,1069
152,39,211,1238
153,211,39,1557
154,40,41,1438
155,41,40,1388
156,40,228,1969
157,228,40,1021
158,41,225,1424
159,225,41,1074
160,41,226,1144
161,226,41,1170
162,41,223,1426
163,223,41,1535
164,42,614,1599
165,614,42,1557
166,44,250,1876
167,250,44,1131
168,44,47,1914
169,47,44,1003
170,45,50,1939
171,50,45,1996
172,45,46,1956
173,46,45,1434
174,46,47,1727
175,47,46,1392
176,47,52,1736
177,52,47,1415
178,48,51,1633
179,51,48,1287
180,48,164,1855
181,164,48,1388
182,49,490,1775
183,490,49,1534
184,49,51,1268
185,51,49,1401
186,49,52,1937
187,52,49,1710
188,50,296,1744
189,296,50,1197
190,50,628,1561
191,628,50,1992
192,51,52,1210
193,52,51,1122
194,52,230,1430
195,230,52,1301
196,52,53,1842
197,53,52,1175
198,54,68,1096
199,68,54,1756
200,54,318,1399
201,318,54,1730
202,54,567,1988
203,567,54,1783
204,55,56,1029
205,56,55,1217
