LinkID,src,dst,cap
0,0,17,1527
1,17,0,1722
2,0,5,1390
3,5,0,1326
4,1,4,1983
5,4,1,1302
6,1,5,1817
7,5,1,1638
8,2,16,1483
9,16,2,1118
10,2,5,1620
11,5,2,1531
12,3,5,1254
13,5,3,1299
14,3,21,1137
15,21,3,1933
16,4,5,1186
17,5,4,1510
18,4,21,1245
19,21,4,1689
20,5,6,1313
21,6,5,1776
22,5,8,1721
23,8,5,1077
24,5,17,1631
25,17,5,1213
26,5,21,1992
27,21,5,1316
28,6,17,1044
29,17,6,1678
30,7,17,1595
31,17,7,1706
32,7,21,1369
33,21,7,1682
34,8,17,1680
35,17,8,1535
36,9,13,1061
37,13,9,1620
38,9,21,1325
39,21,9,1637
40,10,17,1335
41,17,10,1170
42,11,17,1872
43,17,11,1326
44,12,16,1178
45,16,12,1024
46,13,17,1913
47,17,13,1329
48,14,23,1241
49,23,14,1178
50,15,23,1321
51,23,15,1152
52,16,17,1436
53,17,16,1599
54,16,21,1266
55,21,16,1916
56,16,23,1573
57,23,16,1795
58,17,18,1118
59,18,17,1191
60,17,19,1178
61,19,17,1408
62,17,20,1952
63,20,17,1168
64,17,21,1156
65,21,17,1278
66,19,21,1729
67,21,19,1149
68,21,22,1256
69,22,21,1265
70,21,23,1078
71,23,21,1002
72,22,23,1774
73,23,22,1995
