LinkID,src,dst,cap
0,0,1,1196
1,1,0,1312
2,0,2,1726
3,2,0,1727
4,0,4,1310
5,4,0,1906
6,0,34,1373
7,34,0,1562
8,0,30,1849
9,30,0,1493
10,1,33,1126
11,33,1,1697
12,2,32,1102
13,32,2,1395
14,2,35,1022
15,35,2,1547
16,2,4,1519
17,4,2,1018
18,2,38,1004
19,38,2,1488
20,2,36,1077
21,36,2,1854
22,2,31,1868
23,31,2,1569
24,3,10,1952
25,10,3,1435
26,3,19,1113
27,19,3,1457
28,3,4,1681
29,4,3,1684
30,3,5,1124
31,5,3,1211
32,3,30,1784
33,30,3,1205
34,4,5,1678
35,5,4,1595
36,4,6,1698
37,6,4,1799
38,4,8,1391
39,8,4,1476
40,4,16,1697
41,16,4,1099
42,4,17,1739
43,17,4,1584
44,4,29,1076
45,29,4,1482
46,4,31,1897
47,31,4,1722
48,5,23,1573
49,23,5,1378
50,6,7,1292
51,7,6,1740
52,7,8,1422
53,8,7,1335
54,7,25,1547
55,25,7,1991
56,7,34,1891
57,34,7,1832
58,8,9,1958
59,9,8,1418
60,8,25,1217
61,25,8,1808
62,9,25,1108
63,25,9,1779
64,9,18,1895
65,18,9,1975
66,9,29,1842
67,29,9,1107
68,9,15,1220
69,15,9,1577
70,11,13,1978
71,13,11,1724
72,12,22,1284
73,22,12,1939
74,12,20,1123
75,20,12,1470
76,12,13,1563
77,13,12,1385
78,12,14,1926
79,14,12,1996
80,12,15,1277
81,15,12,1147
82,13,14,1957
83,14,13,1852
84,13,22,1493
85,22,13,1807
86,15,29,1113
87,29,15,1007
88,16,34,1765
89,34,16,1031
90,17,30,1461
91,30,17,1750
92,21,27,1308
93,27,21,1108
94,22,26,1905
95,26,22,1766
96,22,27,1706
97,27,22,1534
98,22,23,1137
99,23,22,1531
100,23,29,1082
101,29,23,1740
102,24,25,1581
103,25,24,1645
104,24,34,1879
105,34,24,1952
106,27,28,1718
107,28,27,1907
108,28,29,1349
109,29,28,1911
110,30,39,1629
111,39,30,1155
112,32,34,1048
113,34,32,1691
114,33,34,1912
115,34,33,1701
116,35,36,1314
117,36,35,1065
118,36,37,1973
119,37,36,1273
120,38,39,1452
121,39,38,1359
