LinkID,src,dst,cap
0,0,1,1245
1,1,0,1622
2,0,2,1401
3,2,0,1345
4,0,4,1161
5,4,0,1750
6,0,34,1042
7,34,0,1458
8,0,30,1254
9,30,0,1415
10,1,33,1199
11,33,1,1515
12,2,32,1236
13,32,2,1713
14,2,35,1843
15,35,2,1195
16,2,4,1069
17,4,2,1822
18,2,38,1855
19,38,2,1477
20,2,36,1254
21,36,2,1991
22,2,31,1394
23,31,2,1758
24,3,10,1102
25,10,3,1676
26,3,19,1966
27,19,3,1720
28,3,4,1432
29,4,3,1207
30,3,5,1540
31,5,3,1190
32,3,30,1452
33,30,3,1585
34,4,5,1089
35,5,4,1895
36,4,6,1087
37,6,4,1233
38,4,8,1673
39,8,4,1639
40,4,16,1074
41,16,4,1845
42,4,17,1572
43,17,4,1966
44,4,29,1238
45,29,4,1428
46,4,31,1613
47,31,4,1858
48,5,23,1094
49,23,5,1316
50,6,7,1275
51,7,6,1809
52,7,8,1697
53,8,7,1097
54,7,25,1733
55,25,7,1300
56,7,34,1930
57,34,7,1653
58,8,9,1957
59,9,8,1152
60,8,25,1125
61,25,8,1848
62,9,25,1852
63,25,9,1994
64,9,18,1940
65,18,9,1695
66,9,29,1623
67,29,9,1133
68,9,15,1439
69,15,9,1921
70,11,13,1530
71,13,11,1873
72,12,22,1275
73,22,12,1524
74,12,20,1211
75,20,12,1706
76,12,13,1086
77,13,12,1491
78,12,14,1357
79,14,12,1850
80,12,15,1123
81,15,12,1603
82,13,14,1333
83,14,13,1397
84,13,22,1141
85,22,13,1572
86,15,29,1375
87,29,15,1522
88,16,34,1652
89,34,16,1858
90,17,30,1950
91,30,17,1701
92,21,27,1256
93,27,21,1759
94,22,26,1533
95,26,22,1699
96,22,27,1215
97,27,22,1582
98,22,23,1517
99,23,22,1127
100,23,29,1872
101,29,23,1168
102,24,25,1555
103,25,24,1207
104,24,34,1622
105,34,24,1506
106,27,28,1159
107,28,27,1592
108,28,29,1121
109,29,28,1491
110,30,39,1288
111,39,30,1838
112,32,34,1107
113,34,32,1707
114,33,34,1338
115,34,33,1830
116,35,36,1175
117,36,35,1115
118,36,37,1255
119,37,36,1387
120,38,39,1164
121,39,38,1059
