LinkID,src,dst,cap
0,0,64,1852
1,64,0,1083
2,0,64,1377
3,64,0,1297
4,0,1,1736
5,1,0,1644
6,0,9,1274
7,9,0,1721
8,0,8,1206
9,8,0,1471
10,0,63,1892
11,63,0,1523
12,0,63,1460
13,63,0,1309
14,1,65,1253
15,65,1,1258
16,2,55,1033
17,55,2,1166
18,2,87,1061
19,87,2,1992
20,3,88,1205
21,88,3,1936
22,3,4,1342
23,4,3,1793
24,3,4,1829
25,4,3,1306
26,3,45,1485
27,45,3,1368
28,3,86,1638
29,86,3,1651
30,3,47,1678
31,47,3,1768
32,4,86,1413
33,86,4,1507
34,4,5,1562
35,5,4,1622
36,4,6,1744
37,6,4,1447
38,4,6,1006
39,6,4,1351
40,4,7,1923
41,7,4,1294
42,5,46,1105
43,46,5,1900
44,6,80,1640
45,80,6,1342
46,6,81,1880
47,81,6,1544
48,6,62,1370
49,62,6,1459
50,7,8,1343
51,8,7,1262
52,8,86,1816
53,86,8,1909
54,8,63,1109
55,63,8,1128
56,8,63,1461
57,63,8,1803
58,9,63,1932
59,63,9,1933
60,10,16,1948
61,16,10,1877
62,10,104,1669
63,104,10,1026
64,10,11,1691
65,11,10,1571
66,10,13,1990
67,13,10,1174
68,11,16,1053
69,16,11,1318
70,11,104,1394
71,104,11,1445
72,11,13,1342
73,13,11,1532
74,12,19,1470
75,19,12,1256
76,12,13,1901
77,13,12,1450
78,14,17,1932
79,17,14,1698
80,14,84,1114
81,84,14,1425
82,15,97,1254
83,97,15,1977
84,15,47,1194
85,47,15,1341
86,16,104,1700
87,104,16,1469
88,17,43,1429
89,43,17,1722
90,18,19,1697
91,19,18,1421
92,18,35,1085
93,35,18,1835
94,19,104,1175
95,104,19,1399
96,19,36,1194
97,36,19,1464
98,19,37,1529
99,37,19,1853
100,19,37,1282
101,37,19,1290
102,20,21,1212
103,21,20,1290
104,20,22,1502
105,22,20,1617
106,20,23,1123
107,23,20,1918
108,21,26,1484
109,26,21,1315
110,22,83,1841
111,83,22,1997
112,23,105,1250
113,105,23,1704
114,24,25,1057
115,25,24,1324
116,24,27,1671
117,27,24,1419
118,24,95,1857
119,95,24,1542
120,25,89,1910
121,89,25,1315
122,25,26,1773
123,26,25,1899
124,25,28,1165
125,28,25,1078
126,25,92,1927
127,92,25,1183
128,27,83,1223
129,83,27,1782
130,28,29,1532
131,29,28,1531
132,29,92,1222
133,92,29,1482
134,30,103,1635
135,103,30,1515
136,30,36,1744
137,36,30,1198
138,30,36,1139
139,36,30,1258
140,30,77,1593
141,77,30,1056
142,30,31,1951
143,31,30,1534
144,31,112,1191
145,112,31,1039
146,31,36,1795
147,36,31,1090
148,31,37,1472
149,37,31,1310
150,32,33,1293
151,33,32,1724
152,32,34,1280
153,34,32,1424
154,33,38,1860
155,38,33,1503
156,34,35,1096
157,35,34,1515
158,36,37,1259
159,37,36,1912
160,36,37,1829
161,37,36,1121
162,38,39,1594
163,39,38,1324
164,40,41,1568
165,41,40,1519
166,40,49,1221
167,49,40,1216
168,41,42,1266
169,42,41,1149
170,42,43,1538
171,43,42,1040
172,43,45,1055
173,45,43,1668
174,44,47,1065
175,47,44,1442
176,46,47,1248
177,47,46,1641
178,47,73,1301
179,73,47,1971
180,47,51,1839
181,51,47,1171
182,47,84,1168
183,84,47,1126
184,47,111,1537
185,111,47,1260
186,47,60,1104
187,60,47,1800
188,47,60,1539
189,60,47,1513
190,48,57,1249
191,57,48,1828
192,48,49,1485
193,49,48,1431
194,49,84,1872
195,84,49,1417
196,49,54,1278
197,54,49,1108
198,50,57,1558
199,57,50,1995
200,50,91,1687
201,91,50,1599
202,50,52,1284
203,52,50,1286
204,50,51,1095
205,51,50,1042
206,52,53,1424
207,53,52,1504
208,53,59,1069
209,59,53,1930
210,53,60,1165
211,60,53,1318
212,54,56,1336
213,56,54,1388
214,54,90,1828
215,90,54,1337
216,54,111,1320
217,111,54,1851
218,54,55,1420
219,55,54,1224
220,55,94,1677
221,94,55,1663
222,55,111,1512
223,111,55,1742
224,56,57,1982
225,57,56,1441
226,58,105,1299
227,105,58,1779
228,58,61,1240
229,61,58,1201
230,58,110,1930
231,110,58,1122
232,59,60,1551
233,60,59,1411
234,60,104,1911
235,104,60,1839
236,60,104,1539
237,104,60,1699
238,60,104,1212
239,104,60,1294
240,60,97,1972
241,97,60,1043
242,61,82,1885
243,82,61,1118
244,62,80,1885
245,80,62,1734
246,62,70,1368
247,70,62,1982
248,62,85,1476
249,85,62,1229
250,63,85,1421
251,85,63,1267
252,63,70,1030
253,70,63,1638
254,64,65,1568
255,65,64,1733
256,64,66,1913
257,66,64,1554
258,64,66,1102
259,66,64,1209
260,64,67,1872
261,67,64,1204
262,66,67,1173
263,67,66,1107
264,66,69,1253
265,69,66,1667
266,66,85,1157
267,85,66,1247
268,68,69,1428
269,69,68,1813
270,68,71,1365
271,71,68,1932
272,70,71,1470
273,71,70,1381
274,72,73,1028
275,73,72,1936
276,72,75,1026
277,75,72,1131
278,72,75,1035
279,75,72,1725
280,72,75,1492
281,75,72,1962
282,72,81,1050
283,81,72,1228
284,72,81,1968
285,81,72,1648
286,72,81,1358
287,81,72,1356
288,73,98,1908
289,98,73,1848
290,74,112,1002
291,112,74,1086
292,74,75,1545
293,75,74,1223
294,74,103,1801
295,103,74,1172
296,75,104,1965
297,104,75,1767
298,75,104,1958
299,104,75,1209
300,75,76,1449
301,76,75,1016
302,76,100,1254
303,100,76,1967
304,77,81,1655
305,81,77,1167
306,77,81,1842
307,81,77,1622
308,77,81,1488
309,81,77,1396
310,77,81,1937
311,81,77,1734
312,77,100,1143
313,100,77,1907
314,77,103,1935
315,103,77,1100
316,78,101,1277
317,101,78,1883
318,79,102,1689
319,102,79,1930
320,79,102,1410
321,102,79,1772
322,81,101,1624
323,101,81,1478
324,82,83,1747
325,83,82,1672
326,87,88,1415
327,88,87,1794
328,88,93,1151
329,93,88,1408
330,89,96,1171
331,96,89,1023
332,89,90,1587
333,90,89,1736
334,91,92,1206
335,92,91,1718
336,93,94,1236
337,94,93,1545
338,94,95,1574
339,95,94,1447
340,95,96,1891
341,96,95,1990
342,97,98,1454
343,98,97,1652
344,98,99,1232
345,99,98,1618
346,99,104,1916
347,104,99,1592
348,99,112,1401
349,112,99,1740
350,100,102,1301
351,102,100,1793
352,101,102,1427
353,102,101,1231
354,105,106,1135
355,106,105,1513
356,106,107,1943
357,107,106,1385
358,107,108,1586
359,108,107,1478
360,108,109,1434
361,109,108,1243
362,108,109,1257
363,109,108,1092
364,109,110,1076
365,110,109,1358
