LinkID,src,dst,cap
0,0,14,1661
1,14,0,1931
2,1,17,1520
3,17,1,1342
4,2,128,1344
5,128,2,1200
6,2,3,1242
7,3,2,1589
8,3,125,1866
9,125,3,1825
10,4,16,1045
11,16,4,1772
12,4,5,1400
13,5,4,1049
14,5,6,1646
15,6,5,1576
16,6,7,1072
17,7,6,1090
18,7,8,1641
19,8,7,1749
20,8,9,1345
21,9,8,1416
22,9,14,1364
23,14,9,1205
24,10,16,1182
25,16,10,1490
26,10,46,1266
27,46,10,1024
28,11,98,1189
29,98,11,1436
30,11,100,1833
31,100,11,1058
32,11,95,1363
33,95,11,1228
34,12,117,1637
35,117,12,1320
36,13,147,1497
37,147,13,1609
38,14,94,1149
39,94,14,1487
40,15,131,1118
41,131,15,1128
42,15,125,1649
43,125,15,1684
44,16,95,1911
45,95,16,1105
46,17,132,1508
47,132,17,1637
48,17,94,1494
49,94,17,1032
50,18,41,1699
51,41,18,1025
52,18,103,1774
53,103,18,1812
54,19,59,1766
55,59,19,1978
56,19,142,1720
57,142,19,1498
58,20,80,1579
59,80,20,1981
60,20,133,1845
61,133,20,1216
62,20,134,1519
63,134,20,1988
64,20,141,1648
65,141,20,1181
66,20,144,1338
67,144,20,1730
68,20,81,1695
69,81,20,1317
70,21,26,1608
71,26,21,1006
72,21,23,1371
73,23,21,1914
74,22,142,1364
75,142,22,1727
76,22,23,1568
77,23,22,1281
78,24,81,1944
79,81,24,1483
80,24,27,1751
81,27,24,1838
82,24,25,1089
83,25,24,1302
84,25,89,1968
85,89,25,1315
86,25,50,1159
87,50,25,1315
88,26,27,1364
89,27,26,1427
90,27,144,1489
91,144,27,1890
92,28,142,1999
93,142,28,1265
94,28,54,1938
95,54,28,1398
96,29,51,1656
97,51,29,1537
98,29,139,1634
99,139,29,1585
100,29,142,1095
101,142,29,1662
102,30,126,1080
103,126,30,1528
104,31,72,1832
105,72,31,1967
106,31,62,1889
107,62,31,1339
108,32,129,1485
109,129,32,1243
110,32,35,1817
111,35,32,1874
112,33,129,1420
113,129,33,1533
114,33,61,1534
115,61,33,1650
116,34,72,1696
117,72,34,1105
118,34,73,1912
119,73,34,1281
120,35,73,1606
121,73,35,1437
122,36,75,1166
123,75,36,1366
124,36,39,1423
125,39,36,1921
126,37,122,1582
127,122,37,1943
128,37,75,1462
129,75,37,1617
130,38,76,1509
131,76,38,1185
