LinkID,src,dst,cap
0,0,237,1595
1,237,0,1674
2,0,751,1433
3,751,0,1539
4,1,3,1999
5,3,1,1896
6,1,117,1730
7,117,1,1712
8,2,441,1894
9,441,2,1126
10,2,4,1616
11,4,2,1196
12,3,120,1354
13,120,3,1688
14,4,649,1105
15,649,4,1138
16,5,317,1437
17,317,5,1047
18,5,719,1232
19,719,5,1954
20,6,308,1657
21,308,6,1144
22,6,719,1847
23,719,6,1892
24,7,512,1477
25,512,7,1085
26,7,244,1718
27,244,7,1491
28,8,9,1543
29,9,8,1584
30,8,449,1216
31,449,8,1848
32,9,220,1806
33,220,9,1188
34,10,272,1039
35,272,10,1229
36,10,11,1237
37,11,10,1429
38,11,57,1111
39,57,11,1329
40,12,562,1460
41,562,12,1680
42,12,70,1177
43,70,12,1218
44,13,57,1577
45,57,13,1546
46,13,14,1621
47,14,13,1109
48,14,15,1684
49,15,14,1215
50,15,16,1103
51,16,15,1232
52,15,16,1626
53,16,15,1328
54,16,17,1846
55,17,16,1890
56,16,718,1440
57,718,16,1348
58,16,311,1031
59,311,16,1528
60,17,348,1575
61,348,17,1053
62,18,43,1790
63,43,18,1015
64,18,42,1887
65,42,18,1478
66,18,339,1817
67,339,18,1560
68,18,487,1776
69,487,18,1187
70,19,504,1141
71,504,19,1988
72,19,43,1576
73,43,19,1984
74,20,634,1675
75,634,20,1528
76,20,654,1097
77,654,20,1475
78,21,245,1095
79,245,21,1948
80,21,118,1999
81,118,21,1004
82,22,666,1397
83,666,22,1731
84,22,603,1584
85,603,22,1975
86,22,524,1255
87,524,22,1021
88,23,393,1861
89,393,23,1964
90,23,25,1391
91,25,23,1091
92,24,490,1618
93,490,24,1434
94,24,628,1097
95,628,24,1319
96,24,487,1754
97,487,24,1179
98,25,171,1124
99,171,25,1112
100,25,172,1842
101,172,25,1411
102,25,84,1265
103,84,25,1242
104,25,373,1213
105,373,25,1627
106,25,374,1447
107,374,25,1148
108,26,27,1369
109,27,26,1753
110,26,214,1611
111,214,26,1078
112,27,32,1975
113,32,27,1900
114,28,224,1168
115,224,28,1345
116,28,230,1554
117,230,28,1167
118,29,230,1559
119,230,29,1390
120,30,33,1903
121,33,30,1496
122,30,31,1885
123,31,30,1801
124,31,109,1591
125,109,31,1829
126,32,33,1873
127,33,32,1119
128,32,743,1679
129,743,32,1629
130,32,742,1170
131,742,32,1943
132,32,211,1610
133,211,32,1874
134,34,35,1307
135,35,34,1642
136,34,37,1221
137,37,34,1589
138,35,40,1810
139,40,35,1525
140,35,594,1687
141,594,35,1334
142,36,52,1983
143,52,36,1968
144,36,37,1966
145,37,36,1411
146,38,241,1624
147,241,38,1845
148,38,39,1300
149,39,38,1327
150,39,624,1529
151,624,39,1987
152,39,211,1360
153,211,39,1670
154,40,41,1220
155,41,40,1430
156,40,228,1642
157,228,40,1154
158,41,225,1885
159,225,41,1782
160,41,226,1597
161,226,41,1898
162,41,223,1428
163,223,41,1029
164,42,614,1202
165,614,42,1729
166,44,250,1147
167,250,44,1104
168,44,47,1007
169,47,44,1834
170,45,50,1442
171,50,45,1216
172,45,46,1193
173,46,45,1943
174,46,47,1600
175,47,46,1385
176,47,52,1574
177,52,47,1599
178,48,51,1557
179,51,48,1933
180,48,164,1446
181,164,48,1668
182,49,490,1876
183,490,49,1496
184,49,51,1902
185,51,49,1281
186,49,52,1477
187,52,49,1876
188,50,296,1311
189,296,50,1673
190,50,628,1729
191,628,50,1177
192,51,52,1855
193,52,51,1115
194,52,230,1859
195,230,52,1290
196,52,53,1157
197,53,52,1262
198,54,68,1228
199,68,54,1758
200,54,318,1570
201,318,54,1613
202,54,567,1292
203,567,54,1382
204,55,56,1813
205,56,55,1104
206,55,562,1186
207,562,55,1878
208,56,140,1068
209,140,56,1227
210,58,579,1201
211,579,58,1641
212,58,59,1787
213,59,58,1202
214,59,340,1423
215,340,59,1938
216,60,347,1026
217,347,60,1024
218,60,455,1396
219,455,60,1493
220,60,359,1744
221,359,60,1154
222,61,579,1912
223,579,61,1486
224,61,62,1972
225,62,61,1041
226,62,160,1607
227,160,62,1828
228,62,65,1230
229,65,62,1961
230,62,63,1405
231,63,62,1086
232,63,155,1980
233,155,63,1013
234,63,350,1324
235,350,63,1607
236,64,112,1215
237,112,64,1295
238,64,564,1901
239,564,64,1022
240,64,279,1900
241,279,64,1229
242,65,66,1607
243,66,65,1709
244,66,67,1819
245,67,66,1567
246,67,114,1005
247,114,67,1243
248,68,721,1767
249,721,68,1569
250,69,98,1968
251,98,69,1498
252,69,339,1331
253,339,69,1507
254,69,86,1411
255,86,69,1115
256,70,566,1331
257,566,70,1578
258,71,665,1863
259,665,71,1627
260,71,398,1716
261,398,71,1568
262,71,399,1997
263,399,71,1014
264,72,400,1690
265,400,72,1814
266,72,432,1347
267,432,72,1111
268,73,594,1987
269,594,73,1478
270,73,74,1719
271,74,73,1861
272,74,75,1267
273,75,74,1673
274,74,269,1388
275,269,74,1248
276,74,79,1991
277,79,74,1021
278,75,702,1306
279,702,75,1706
280,76,281,1949
281,281,76,1646
282,76,79,1897
283,79,76,1920
284,77,269,1885
285,269,77,1025
286,78,79,1157
287,79,78,1139
288,80,81,1213
289,81,80,1201
290,80,556,1660
291,556,80,1016
292,81,414,1047
293,414,81,1914
294,82,629,1533
295,629,82,1791
296,82,341,1377
297,341,82,1207
298,83,600,1453
299,600,83,1841
300,83,137,1527
301,137,83,1120
302,83,710,1225
303,710,83,1720
304,84,85,1441
305,85,84,1921
306,84,519,1551
307,519,84,1510
308,85,90,1553
309,90,85,1073
310,86,87,1733
311,87,86,1178
312,87,98,1475
313,98,87,1737
314,87,495,1209
315,495,87,1760
316,88,91,1553
317,91,88,1791
318,89,94,1003
319,94,89,1936
320,90,91,1733
321,91,90,1498
322,92,343,1790
323,343,92,1930
324,92,343,1256
325,343,92,1357
326,93,544,1145
327,544,93,1478
328,93,98,1991
329,98,93,1489
330,94,300,1430
331,300,94,1330
332,95,544,1509
333,544,95,1113
334,95,209,1658
335,209,95,1284
336,95,98,1520
337,98,95,1446
338,96,97,1380
339,97,96,1578
340,96,98,1194
341,98,96,1369
342,97,201,1700
343,201,97,1163
344,98,99,1238
345,99,98,1439
346,99,343,1196
347,343,99,1246
348,100,106,1918
349,106,100,1527
350,100,103,1391
351,103,100,1603
352,101,620,1658
353,620,101,1938
354,101,102,1851
355,102,101,1511
356,102,750,1167
357,750,102,1259
358,103,108,1123
359,108,103,1821
360,104,105,1062
361,105,104,1826
362,104,625,1597
363,625,104,1602
364,105,106,1310
365,106,105,1694
366,106,107,1674
367,107,106,1291
368,106,540,1463
369,540,106,1772
370,107,539,1621
371,539,107,1247
372,108,109,1424
373,109,108,1166
374,110,704,1392
375,704,110,1427
376,110,235,1656
377,235,110,1319
378,111,722,1621
379,722,111,1237
380,111,732,1705
381,732,111,1308
382,112,586,1360
383,586,112,1658
384,112,451,1606
385,451,112,1458
386,113,135,1419
387,135,113,1443
388,113,263,1193
389,263,113,1783
390,114,263,1787
391,263,114,1608
392,115,350,1742
393,350,115,1416
394,115,263,1337
395,263,115,1330
396,116,117,1738
397,117,116,1748
398,116,119,1615
399,119,116,1999
400,118,119,1273
401,119,118,1911
402,120,121,1016
403,121,120,1300
404,121,237,1569
405,237,121,1748
406,122,123,1088
407,123,122,1623
408,122,125,1468
409,125,122,1369
410,123,331,1078
411,331,123,1606
412,124,548,1519
413,548,124,1646
414,124,125,1174
415,125,124,1025
416,125,559,1694
417,559,125,1605
418,126,129,1719
419,129,126,1267
420,126,668,1204
421,668,126,1362
422,127,131,1440
423,131,127,1581
424,127,548,1161
425,548,127,1260
426,128,464,1994
427,464,128,1732
428,128,129,1177
429,129,128,1298
430,128,131,1208
431,131,128,1766
432,130,552,1196
433,552,130,1401
434,130,131,1586
435,131,130,1553
436,131,466,1344
437,466,131,1398
438,131,557,1419
439,557,131,1327
440,132,387,1777
441,387,132,1508
442,132,189,1728
443,189,132,1857
444,133,265,1702
445,265,133,1488
446,133,135,1638
447,135,133,1482
448,134,136,1143
449,136,134,1627
450,134,139,1199
451,139,134,1710
452,136,385,1786
453,385,136,1361
454,137,709,1835
455,709,137,1809
456,137,715,1928
457,715,137,1948
458,138,139,1227
459,139,138,1556
460,139,388,1031
461,388,139,1468
462,140,488,1326
463,488,140,1331
464,140,541,1288
465,541,140,1323
466,141,333,1180
467,333,141,1372
468,141,142,1540
469,142,141,1795
470,142,336,1034
471,336,142,1599
472,143,553,1852
473,553,143,1846
474,143,461,1446
475,461,143,1543
476,143,463,1764
477,463,143,1991
478,144,460,1919
479,460,144,1509
480,144,277,1231
481,277,144,1953
482,145,241,1532
483,241,145,1447
484,145,507,1663
485,507,145,1077
486,145,508,1328
487,508,145,1920
488,146,632,1531
489,632,146,1421
490,147,652,1032
491,652,147,1034
492,147,365,1855
493,365,147,1011
494,147,238,1382
495,238,147,1822
496,147,655,1955
497,655,147,1928
498,148,589,1006
499,589,148,1656
500,148,398,1772
501,398,148,1423
502,149,260,1536
503,260,149,1663
504,149,261,1261
505,261,149,1366
506,149,621,1565
507,621,149,1635
508,150,546,1542
509,546,150,1875
510,150,427,1752
511,427,150,1397
512,151,152,1465
513,152,151,1245
514,151,354,1087
515,354,151,1797
516,151,158,1999
517,158,151,1478
518,151,262,1840
519,262,151,1785
520,152,153,1684
521,153,152,1332
522,153,154,1376
523,154,153,1479
524,153,671,1017
525,671,153,1132
526,154,262,1709
527,262,154,1460
528,154,319,1511
529,319,154,1942
530,155,156,1665
531,156,155,1006
532,156,157,1324
533,157,156,1201
534,157,158,1062
535,158,157,1334
536,159,160,1541
537,160,159,1696
538,159,671,1785
539,671,159,1421
540,161,162,1326
541,162,161,1670
542,161,170,1341
543,170,161,1260
544,161,503,1372
545,503,161,1961
546,162,200,1740
547,200,162,1294
548,162,499,1628
549,499,162,1029
550,162,613,1981
551,613,162,1305
552,163,361,1411
553,361,163,1360
554,163,604,1235
555,604,163,1481
556,164,168,1430
557,168,164,1180
558,164,165,1119
559,165,164,1451
560,165,504,1306
561,504,165,1569
562,165,166,1537
563,166,165,1839
564,166,167,1781
565,167,166,1254
566,167,168,1893
567,168,167,1916
568,167,503,1754
569,503,167,1443
570,169,658,1740
571,658,169,1638
572,171,174,1931
573,174,171,1192
574,173,600,1350
575,600,173,1204
576,173,729,1962
577,729,173,1564
578,173,174,1390
579,174,173,1086
580,175,176,1786
581,176,175,1016
582,175,393,1692
583,393,175,1665
584,176,338,1374
585,338,176,1450
586,177,178,1731
587,178,177,1029
588,177,285,1112
589,285,177,1176
590,178,616,1884
591,616,178,1444
592,179,674,1281
593,674,179,1106
594,179,180,1230
595,180,179,1990
596,180,181,1289
597,181,180,1594
598,181,182,1260
599,182,181,1220
600,182,319,1332
601,319,182,1153
602,182,318,1703
603,318,182,1945
604,182,183,1444
605,183,182,1195
606,183,184,1789
607,184,183,1647
608,184,713,1939
609,713,184,1182
610,184,186,1049
611,186,184,1158
612,185,496,1617
613,496,185,1025
614,185,292,1694
615,292,185,1332
616,186,292,1231
617,292,186,1067
618,187,344,1025
619,344,187,1378
620,187,363,1603
621,363,187,1267
622,187,188,1025
623,188,187,1712
624,188,193,1392
625,193,188,1515
626,189,389,1998
627,389,189,1922
628,189,190,1688
629,190,189,1818
630,190,191,1038
631,191,190,1246
632,191,192,1422
633,192,191,1954
634,192,346,1221
635,346,192,1608
636,193,348,1225
637,348,193,1228
638,194,569,1521
639,569,194,1328
640,194,605,1065
641,605,194,1230
642,195,392,1617
643,392,195,1480
644,195,246,1113
645,246,195,1385
646,195,244,1938
647,244,195,1319
648,195,285,1402
649,285,195,1006
650,195,198,1035
651,198,195,1644
652,196,384,1299
653,384,196,1598
654,196,729,1105
655,729,196,1518
656,196,666,1343
657,666,196,1891
658,196,198,1513
659,198,196,1475
660,196,383,1071
661,383,196,1660
662,197,593,1294
663,593,197,1698
664,197,367,1330
665,367,197,1097
666,197,415,1228
667,415,197,1947
668,199,513,1958
669,513,199,1501
670,199,514,1447
671,514,199,1020
672,199,511,1012
673,511,199,1479
674,200,408,1865
675,408,200,1215
676,200,203,1846
677,203,200,1632
678,201,408,1975
679,408,201,1825
680,201,613,1238
681,613,201,1719
682,201,206,1380
683,206,201,1182
684,202,408,1025
685,408,202,1862
686,202,203,1502
687,203,202,1347
688,204,408,1406
689,408,204,1740
690,204,205,1410
691,205,204,1704
692,204,207,1791
693,207,204,1495
694,205,725,1196
695,725,205,1222
696,206,208,1149
697,208,206,1132
698,206,207,1618
699,207,206,1712
700,207,208,1926
701,208,207,1704
702,207,209,1361
703,209,207,1221
704,210,249,1496
705,249,210,1688
706,210,250,1466
707,250,210,1468
708,210,372,1250
709,372,210,1278
710,212,213,1639
711,213,212,1735
712,212,598,1608
713,598,212,1823
714,213,221,1425
715,221,213,1852
716,214,622,1066
717,622,214,1572
718,215,216,1261
719,216,215,1600
720,215,218,1413
721,218,215,1325
722,216,518,1560
723,518,216,1775
724,217,218,1017
725,218,217,1534
726,217,341,1380
727,341,217,1381
728,219,220,1401
729,220,219,1860
730,219,518,1705
731,518,219,1851
732,221,222,1292
733,222,221,1235
734,222,518,1610
735,518,222,1391
736,223,224,1202
737,224,223,1733
738,225,228,1761
739,228,225,1116
740,226,231,1153
741,231,226,1882
742,227,234,1754
743,234,227,1430
744,227,231,1844
745,231,227,1618
746,228,391,1646
747,391,228,1259
748,229,230,1349
749,230,229,1372
750,230,705,1241
751,705,230,1563
752,231,705,1644
753,705,231,1538
754,232,705,1735
755,705,232,1278
756,232,636,1534
757,636,232,1017
758,233,640,1648
759,640,233,1855
760,233,390,1731
761,390,233,1275
762,233,391,1773
763,391,233,1615
764,233,234,1138
765,234,233,1368
766,233,302,1380
767,302,233,1594
768,233,639,1067
769,639,233,1356
770,235,512,1273
771,512,235,1670
772,236,744,1923
773,744,236,1456
774,236,731,1457
775,731,236,1070
776,236,239,1705
