LinkID,src,dst,cap
0,0,14,1134
1,14,0,1286
2,1,17,1220
3,17,1,1782
4,2,128,1445
5,128,2,1064
6,2,3,1725
7,3,2,1599
8,3,125,1431
9,125,3,1759
10,4,16,1709
11,16,4,1564
12,4,5,1762
13,5,4,1994
14,5,6,1510
15,6,5,1613
16,6,7,1349
17,7,6,1013
18,7,8,1729
19,8,7,1823
20,8,9,1533
21,9,8,1836
22,9,14,1866
23,14,9,1806
24,10,16,1813
25,16,10,1811
26,10,46,1065
27,46,10,1163
28,11,98,1730
29,98,11,1476
30,11,100,1396
31,100,11,1312
32,11,95,1524
33,95,11,1260
34,12,117,1798
35,117,12,1128
36,13,147,1933
37,147,13,1931
38,14,94,1784
39,94,14,1928
40,15,131,1511
41,131,15,1040
42,15,125,1934
43,125,15,1220
44,16,95,1890
45,95,16,1077
46,17,132,1018
47,132,17,1529
48,17,94,1616
49,94,17,1285
50,18,41,1254
51,41,18,1117
52,18,103,1190
53,103,18,1463
54,19,59,1992
55,59,19,1876
56,19,142,1787
57,142,19,1726
58,20,80,1834
59,80,20,1039
60,20,133,1498
61,133,20,1578
62,20,134,1094
63,134,20,1512
64,20,141,1327
65,141,20,1462
66,20,144,1934
67,144,20,1130
68,20,81,1626
69,81,20,1691
70,21,26,1336
71,26,21,1973
72,21,23,1660
73,23,21,1542
74,22,142,1921
75,142,22,1874
76,22,23,1017
77,23,22,1883
78,24,81,1576
79,81,24,1121
80,24,27,1656
81,27,24,1077
82,24,25,1537
83,25,24,1528
84,25,89,1388
85,89,25,1948
86,25,50,1203
87,50,25,1797
88,26,27,1597
89,27,26,1264
90,27,144,1444
91,144,27,1752
92,28,142,1260
93,142,28,1329
94,28,54,1306
95,54,28,1534
96,29,51,1041
97,51,29,1821
98,29,139,1878
99,139,29,1662
100,29,142,1004
101,142,29,1602
102,30,126,1024
103,126,30,1335
104,31,72,1924
105,72,31,1423
106,31,62,1929
107,62,31,1141
108,32,129,1325
109,129,32,1592
110,32,35,1778
111,35,32,1282
112,33,129,1855
113,129,33,1027
114,33,61,1074
115,61,33,1914
116,34,72,1855
117,72,34,1216
118,34,73,1147
119,73,34,1786
120,35,73,1363
121,73,35,1941
122,36,75,1436
123,75,36,1508
124,36,39,1114
125,39,36,1846
126,37,122,1459
127,122,37,1444
128,37,75,1936
129,75,37,1441
130,38,76,1553
131,76,38,1065
132,38,77,1224
133,77,38,1761
134,39,70,1696
135,70,39,1008
136,40,64,1753
137,64,40,1990
138,40,65,1185
139,65,40,1463
140,40,66,1770
141,66,40,1854
142,40,63,1520
143,63,40,1504
144,41,98,1650
145,98,41,1010
146,41,101,1954
147,101,41,1780
148,41,104,1174
149,104,41,1949
150,41,105,1627
151,105,41,1790
152,41,106,1868
153,106,41,1692
154,41,44,1688
155,44,41,1034
156,41,47,1897
157,47,41,1120
158,42,43,1862
159,43,42,1886
160,42,148,1278
161,148,42,1630
162,43,137,1268
163,137,43,1557
164,44,48,1422
165,48,44,1151
166,44,45,1649
167,45,44,1505
168,45,48,1853
169,48,45,1733
170,45,128,1079
171,128,45,1652
172,49,128,1369
173,128,49,1829
174,49,127,1747
175,127,49,1429
176,50,57,1063
177,57,50,1655
178,51,117,1370
179,117,51,1220
180,51,140,1793
181,140,51,1816
182,51,87,1255
183,87,51,1782
184,52,143,1469
185,143,52,1648
186,52,53,1323
187,53,52,1387
188,52,55,1534
189,55,52,1111
190,53,58,1237
191,58,53,1530
192,54,55,1694
193,55,54,1237
194,56,57,1224
195,57,56,1076
196,56,59,1357
197,59,56,1422
198,58,142,1661
199,142,58,1172
200,58,117,1069
201,117,58,1740
202,60,130,1772
203,130,60,1157
204,61,130,1176
205,130,61,1389
206,61,62,1551
207,62,61,1378
208,62,131,1498
209,131,62,1685
210,64,65,1282
211,65,64,1171
212,64,126,1037
213,126,64,1222
214,66,102,1586
215,102,66,1985
216,67,107,1216
217,107,67,1783
218,67,102,1090
219,102,67,1375
220,68,130,1301
221,130,68,1667
222,68,83,1596
223,83,68,1122
224,69,130,1029
225,130,69,1509
226,70,120,1576
227,120,70,1061
228,70,125,1017
229,125,70,1587
230,70,118,1393
231,118,70,1394
232,70,77,1496
233,77,70,1389
234,71,88,1123
235,88,71,1636
236,71,129,1049
237,129,71,1539
238,72,123,1364
239,123,72,1976
240,74,112,1448
241,112,74,1367
242,74,145,1248
243,145,74,1230
244,76,122,1972
245,122,76,1617
246,77,116,1383
247,116,77,1284
248,78,129,1266
249,129,78,1980
250,78,85,1850
251,85,78,1269
252,79,80,1861
253,80,79,1028
254,79,81,1795
255,81,79,1572
256,79,86,1343
257,86,79,1896
258,81,82,1522
259,82,81,1681
260,82,85,1369
261,85,82,1095
262,83,130,1763
263,130,83,1232
264,83,84,1407
265,84,83,1875
266,84,130,1499
267,130,84,1277
268,86,129,1281
269,129,86,1844
270,87,112,1204
271,112,87,1051
272,87,145,1256
273,145,87,1884
274,87,117,1435
275,117,87,1103
276,88,89,1708
277,89,88,1528
278,90,140,1089
279,140,90,1804
280,90,111,1325
281,111,90,1454
282,91,92,1232
283,92,91,1312
284,91,109,1233
285,109,91,1100
286,92,94,1412
287,94,92,1794
288,93,96,1765
289,96,93,1168
290,93,100,1572
291,100,93,1136
292,93,94,1307
293,94,93,1940
294,94,99,1783
295,99,94,1533
296,95,96,1848
297,96,95,1965
298,97,100,1337
299,100,97,1783
300,97,103,1281
301,103,97,1914
302,99,103,1763
303,103,99,1419
304,101,102,1145
305,102,101,1169
306,103,106,1006
307,106,103,1063
308,105,108,1771
309,108,105,1054
310,107,108,1425
311,108,107,1316
312,107,110,1923
313,110,107,1987
314,109,110,1587
315,110,109,1173
316,110,121,1840
317,121,110,1448
318,111,112,1626
319,112,111,1250
320,112,145,1395
321,145,112,1075
322,112,135,1632
323,135,112,1377
324,113,120,1587
325,120,113,1870
326,113,116,1378
327,116,113,1594
328,114,120,1876
329,120,114,1571
330,114,130,1910
331,130,114,1068
332,114,115,1581
333,115,114,1860
334,115,116,1225
335,116,115,1285
336,116,121,1986
337,121,116,1629
338,118,119,1493
339,119,118,1309
340,119,120,1752
341,120,119,1949
342,120,130,1997
343,130,120,1528
344,123,131,1323
345,131,123,1304
346,123,124,1413
347,124,123,1686
348,124,131,1004
349,131,124,1164
350,124,141,1883
351,141,124,1570
352,125,132,1501
353,132,125,1246
354,125,131,1639
355,131,125,1152
356,126,127,1906
357,127,126,1017
358,130,131,1692
359,131,130,1750
360,133,148,1817
361,148,133,1477
362,133,141,1442
363,141,133,1378
364,134,141,1952
365,141,134,1131
366,135,136,1144
367,136,135,1100
368,135,146,1668
369,146,135,1968
370,136,147,1622
371,147,136,1158
372,137,138,1908
373,138,137,1575
374,138,140,1380
375,140,138,1013
376,139,144,1104
377,144,139,1809
378,140,144,1985
379,144,140,1290
380,144,148,1144
381,148,144,1637
382,145,146,1708
383,146,145,1235
384,146,147,1537
385,147,146,1617
