LinkID,src,dst,cap
0,0,1,1245
1,1,0,1315
2,0,2,1564
3,2,0,1304
4,0,4,1468
5,4,0,1577
6,0,34,1575
7,34,0,1417
8,0,30,1512
9,30,0,1455
10,1,33,1694
11,33,1,1236
12,2,32,1750
13,32,2,1516
14,2,35,1989
15,35,2,1847
16,2,4,1790
17,4,2,1082
18,2,38,1182
19,38,2,1953
20,2,36,1386
21,36,2,1973
22,2,31,1231
23,31,2,1834
24,3,10,1309
25,10,3,1822
26,3,19,1540
27,19,3,1422
28,3,4,1279
29,4,3,1831
30,3,5,1992
31,5,3,1434
32,3,30,1374
33,30,3,1005
34,4,5,1426
35,5,4,1655
36,4,6,1645
37,6,4,1287
38,4,8,1237
39,8,4,1650
40,4,16,1358
41,16,4,1028
42,4,17,1613
43,17,4,1435
44,4,29,1719
45,29,4,1193
46,4,31,1832
47,31,4,1504
48,5,23,1956
49,23,5,1460
50,6,7,1181
51,7,6,1748
52,7,8,1729
53,8,7,1223
54,7,25,1798
55,25,7,1560
56,7,34,1058
57,34,7,1506
58,8,9,1746
59,9,8,1175
60,8,25,1860
61,25,8,1393
62,9,25,1616
63,25,9,1722
64,9,18,1833
65,18,9,1173
66,9,29,1659
67,29,9,1632
68,9,15,1314
69,15,9,1045
70,11,13,1824
71,13,11,1038
72,12,22,1139
73,22,12,1688
74,12,20,1807
75,20,12,1844
76,12,13,1089
77,13,12,1823
78,12,14,1046
79,14,12,1526
80,12,15,1085
81,15,12,1383
82,13,14,1736
83,14,13,1786
84,13,22,1392
85,22,13,1764
86,15,29,1773
87,29,15,1681
88,16,34,1231
89,34,16,1755
90,17,30,1350
91,30,17,1641
92,21,27,1068
93,27,21,1406
94,22,26,1949
95,26,22,1011
96,22,27,1352
97,27,22,1937
98,22,23,1268
99,23,22,1765
100,23,29,1762
101,29,23,1463
102,24,25,1042
103,25,24,1194
104,24,34,1802
105,34,24,1685
106,27,28,1384
107,28,27,1531
108,28,29,1030
109,29,28,1533
110,30,39,1686
111,39,30,1917
112,32,34,1881
113,34,32,1256
114,33,34,1324
115,34,33,1065
116,35,36,1970
117,36,35,1930
118,36,37,1149
119,37,36,1578
120,38,39,1528
121,39,38,1884
