LinkID,src,dst,cap
0,0,85,1210
1,85,0,1314
2,1,85,1818
3,85,1,1423
4,1,103,1547
5,103,1,1929
6,2,3,1999
7,3,2,1969
8,2,132,1342
9,132,2,1152
10,3,4,1229
11,4,3,1582
12,3,5,1169
13,5,3,1445
14,4,48,1939
15,48,4,1589
16,5,6,1982
17,6,5,1853
18,6,157,1610
19,157,6,1009
20,7,8,1162
21,8,7,1335
22,7,9,1413
23,9,7,1247
24,7,119,1551
25,119,7,1038
26,7,109,1541
27,109,7,1985
28,7,85,1934
29,85,7,1637
30,8,9,1298
31,9,8,1568
32,9,21,1463
33,21,9,1589
34,9,86,1637
35,86,9,1944
36,10,18,1174
37,18,10,1410
38,10,11,1028
39,11,10,1465
40,10,13,1002
41,13,10,1498
42,11,16,1009
43,16,11,1850
44,11,18,1198
45,18,11,1020
46,12,13,1187
47,13,12,1878
48,12,30,1412
49,30,12,1552
50,14,17,1593
51,17,14,1948
52,14,15,1020
53,15,14,1951
54,15,18,1185
55,18,15,1988
56,16,17,1197
57,17,16,1266
58,18,67,1066
59,67,18,1170
60,18,19,1210
61,19,18,1298
62,19,107,1204
63,107,19,1500
64,20,21,1243
65,21,20,1862
66,20,77,1177
67,77,20,1250
68,22,28,1229
69,28,22,1412
70,22,29,1600
71,29,22,1001
72,22,23,1445
73,23,22,1264
74,23,29,1009
75,29,23,1147
76,24,26,1458
77,26,24,1670
78,24,27,1356
79,27,24,1434
80,24,119,1653
81,119,24,1340
82,25,97,1441
83,97,25,1666
84,26,97,1363
85,97,26,1810
86,28,52,1025
87,52,28,1630
88,30,131,1987
89,131,30,1374
90,30,84,1774
91,84,30,1822
92,31,34,1021
93,34,31,1692
94,31,84,1962
95,84,31,1115
96,32,33,1458
97,33,32,1250
98,32,35,1055
99,35,32,1117
100,33,34,1166
101,34,33,1815
102,33,36,1220
103,36,33,1364
104,33,39,1692
105,39,33,1975
106,34,84,1469
107,84,34,1089
108,35,116,1440
109,116,35,1359
110,36,37,1226
111,37,36,1908
112,37,83,1127
113,83,37,1494
114,38,83,1074
115,83,38,1993
116,38,39,1670
117,39,38,1650
118,40,43,1491
119,43,40,1380
120,41,44,1198
121,44,41,1041
122,41,46,1165
123,46,41,1458
124,42,43,1638
125,43,42,1905
126,42,87,1150
127,87,42,1352
128,44,45,1841
129,45,44,1935
130,45,46,1054
131,46,45,1648
132,46,137,1803
133,137,46,1144
134,46,47,1396
135,47,46,1391
136,47,48,1530
137,48,47,1280
138,49,157,1310
139,157,49,1215
140,49,135,1783
141,135,49,1150
142,50,57,1954
143,57,50,1486
144,50,51,1159
145,51,50,1895
146,50,124,1775
147,124,50,1520
148,50,125,1211
149,125,50,1527
150,51,149,1859
151,149,51,1583
152,52,53,1725
153,53,52,1012
154,53,58,1426
155,58,53,1225
156,53,83,1325
157,83,53,1565
158,53,54,1331
159,54,53,1056
160,54,55,1663
161,55,54,1662
162,56,57,1241
163,57,56,1921
164,56,59,1536
165,59,56,1720
