LinkID,src,dst,cap
0,0,14,1101
1,14,0,1702
2,1,17,1609
3,17,1,1913
4,2,128,1992
5,128,2,1643
6,2,3,1895
7,3,2,1619
8,3,125,1471
9,125,3,1765
10,4,16,1907
11,16,4,1698
12,4,5,1644
13,5,4,1775
14,5,6,1958
15,6,5,1958
16,6,7,1213
17,7,6,1336
18,7,8,1352
19,8,7,1808
20,8,9,1304
21,9,8,1974
22,9,14,1170
23,14,9,1217
24,10,16,1152
25,16,10,1029
26,10,46,1871
27,46,10,1610
28,11,98,1198
29,98,11,1901
30,11,100,1369
31,100,11,1806
32,11,95,1502
33,95,11,1691
34,12,117,1258
35,117,12,1566
36,13,147,1659
37,147,13,1178
38,14,94,1899
39,94,14,1642
40,15,131,1552
41,131,15,1960
42,15,125,1280
43,125,15,1268
44,16,95,1211
45,95,16,1744
46,17,132,1936
47,132,17,1188
48,17,94,1804
49,94,17,1856
50,18,41,1932
51,41,18,1380
52,18,103,1349
53,103,18,1359
54,19,59,1712
55,59,19,1221
56,19,142,1949
57,142,19,1866
58,20,80,1411
59,80,20,1811
60,20,133,1572
61,133,20,1917
62,20,134,1329
63,134,20,1631
64,20,141,1500
65,141,20,1232
66,20,144,1844
67,144,20,1112
68,20,81,1199
69,81,20,1924
70,21,26,1458
71,26,21,1387
72,21,23,1519
73,23,21,1427
74,22,142,1378
75,142,22,1590
76,22,23,1753
77,23,22,1970
78,24,81,1362
79,81,24,1256
80,24,27,1682
81,27,24,1519
82,24,25,1049
83,25,24,1192
84,25,89,1257
85,89,25,1174
86,25,50,1383
87,50,25,1363
88,26,27,1464
89,27,26,1991
90,27,144,1277
91,144,27,1104
92,28,142,1174
93,142,28,1754
94,28,54,1371
95,54,28,1763
96,29,51,1072
97,51,29,1575
98,29,139,1947
99,139,29,1113
100,29,142,1153
101,142,29,1421
102,30,126,1894
103,126,30,1273
104,31,72,1212
105,72,31,1186
106,31,62,1226
107,62,31,1269
108,32,129,1944
109,129,32,1173
110,32,35,1073
111,35,32,1100
112,33,129,1415
113,129,33,1866
114,33,61,1225
115,61,33,1621
116,34,72,1257
117,72,34,1210
118,34,73,1325
119,73,34,1235
120,35,73,1479
121,73,35,1842
122,36,75,1568
123,75,36,1510
124,36,39,1377
125,39,36,1689
126,37,122,1671
127,122,37,1173
128,37,75,1651
129,75,37,1121
130,38,76,1875
131,76,38,1934
132,38,77,1501
133,77,38,1481
134,39,70,1209
135,70,39,1725
136,40,64,1479
137,64,40,1450
138,40,65,1008
139,65,40,1534
140,40,66,1548
141,66,40,1847
142,40,63,1533
143,63,40,1145
144,41,98,1488
145,98,41,1391
146,41,101,1077
147,101,41,1127
148,41,104,1821
149,104,41,1608
150,41,105,1103
151,105,41,1858
152,41,106,1434
153,106,41,1666
154,41,44,1651
155,44,41,1275
156,41,47,1810
157,47,41,1748
158,42,43,1545
159,43,42,1939
160,42,148,1232
161,148,42,1445
162,43,137,1533
163,137,43,1136
164,44,48,1651
165,48,44,1028
166,44,45,1867
167,45,44,1802
168,45,48,1809
169,48,45,1470
170,45,128,1202
171,128,45,1121
172,49,128,1385
173,128,49,1892
174,49,127,1276
175,127,49,1419
176,50,57,1302
177,57,50,1601
178,51,117,1050
179,117,51,1195
180,51,140,1654
181,140,51,1854
182,51,87,1016
183,87,51,1937
184,52,143,1038
185,143,52,1367
186,52,53,1542
187,53,52,1961
188,52,55,1370
189,55,52,1418
190,53,58,1794
191,58,53,1852
192,54,55,1095
193,55,54,1418
194,56,57,1069
195,57,56,1094
196,56,59,1840
197,59,56,1351
198,58,142,1692
199,142,58,1447
200,58,117,1211
201,117,58,1955
202,60,130,1364
203,130,60,1333
204,61,130,1660
205,130,61,1712
206,61,62,1520
207,62,61,1069
208,62,131,1950
209,131,62,1393
210,64,65,1846
211,65,64,1848
212,64,126,1067
213,126,64,1837
214,66,102,1268
215,102,66,1336
216,67,107,1318
217,107,67,1260
218,67,102,1672
219,102,67,1674
220,68,130,1865
221,130,68,1752
222,68,83,1652
223,83,68,1914
224,69,130,1042
225,130,69,1877
226,70,120,1670
227,120,70,1347
228,70,125,1661
229,125,70,1585
230,70,118,1116
231,118,70,1885
232,70,77,1340
233,77,70,1492
234,71,88,1505
235,88,71,1646
236,71,129,1684
237,129,71,1378
238,72,123,1783
239,123,72,1877
240,74,112,1264
241,112,74,1909
242,74,145,1225
243,145,74,1464
244,76,122,1433
245,122,76,1844
246,77,116,1483
247,116,77,1925
248,78,129,1670
249,129,78,1506
250,78,85,1233
251,85,78,1759
252,79,80,1049
253,80,79,1896
254,79,81,1192
255,81,79,1160
256,79,86,1866
257,86,79,1580
258,81,82,1987
259,82,81,1420
260,82,85,1192
261,85,82,1070
262,83,130,1955
263,130,83,1038
264,83,84,1006
265,84,83,1176
266,84,130,1061
267,130,84,1657
268,86,129,1176
269,129,86,1542
270,87,112,1919
271,112,87,1445
272,87,145,1019
273,145,87,1868
274,87,117,1843
275,117,87,1737
276,88,89,1471
277,89,88,1248
278,90,140,1333
279,140,90,1175
280,90,111,1915
281,111,90,1560
282,91,92,1215
283,92,91,1621
284,91,109,1790
285,109,91,1564
286,92,94,1731
287,94,92,1990
288,93,96,1155
289,96,93,1086
290,93,100,1265
291,100,93,1059
292,93,94,1734
293,94,93,1900
294,94,99,1118
295,99,94,1326
296,95,96,1133
297,96,95,1853
298,97,100,1748
299,100,97,1002
300,97,103,1691
301,103,97,1072
302,99,103,1132
303,103,99,1535
304,101,102,1017
305,102,101,1701
306,103,106,1605
307,106,103,1117
308,105,108,1592
309,108,105,1186
310,107,108,1557
311,108,107,1632
312,107,110,1802
313,110,107,1048
314,109,110,1191
315,110,109,1654
316,110,121,1823
317,121,110,1290
318,111,112,1178
319,112,111,1184
320,112,145,1134
321,145,112,1463
322,112,135,1443
323,135,112,1623
324,113,120,1767
325,120,113,1652
326,113,116,1582
327,116,113,1248
328,114,120,1064
329,120,114,1898
330,114,130,1151
331,130,114,1102
332,114,115,1626
333,115,114,1193
334,115,116,1895
335,116,115,1882
336,116,121,1571
337,121,116,1330
338,118,119,1637
339,119,118,1078
340,119,120,1455
341,120,119,1232
342,120,130,1307
343,130,120,1475
344,123,131,1626
345,131,123,1513
346,123,124,1567
347,124,123,1272
348,124,131,1039
349,131,124,1544
350,124,141,1923
351,141,124,1429
352,125,132,1615
353,132,125,1119
354,125,131,1102
355,131,125,1402
356,126,127,1265
357,127,126,1565
358,130,131,1122
359,131,130,1014
360,133,148,1047
361,148,133,1280
362,133,141,1006
363,141,133,1027
364,134,141,1832
365,141,134,1723
366,135,136,1248
367,136,135,1439
368,135,146,1783
369,146,135,1527
370,136,147,1112
371,147,136,1645
372,137,138,1036
373,138,137,1977
374,138,140,1351
375,140,138,1294
376,139,144,1029
377,144,139,1761
378,140,144,1770
379,144,140,1955
380,144,148,1513
381,148,144,1615
382,145,146,1812
383,146,145,1247
384,146,147,1410
385,147,146,1801
