LinkID,src,dst,cap
0,0,64,1138
1,64,0,1960
2,0,64,1806
3,64,0,1992
4,0,1,1608
5,1,0,1024
6,0,9,1020
7,9,0,1478
8,0,8,1109
9,8,0,1226
10,0,63,1107
11,63,0,1327
12,0,63,1150
13,63,0,1355
14,1,65,1873
15,65,1,1367
16,2,55,1423
17,55,2,1154
18,2,87,1541
19,87,2,1447
20,3,88,1311
21,88,3,1572
22,3,4,1155
23,4,3,1040
24,3,4,1663
25,4,3,1148
26,3,45,1039
27,45,3,1993
28,3,86,1147
29,86,3,1405
30,3,47,1128
31,47,3,1649
32,4,86,1754
33,86,4,1816
34,4,5,1161
35,5,4,1558
36,4,6,1612
37,6,4,1986
38,4,6,1351
39,6,4,1501
40,4,7,1794
41,7,4,1519
42,5,46,1049
43,46,5,1732
44,6,80,1182
45,80,6,1400
46,6,81,1536
47,81,6,1532
48,6,62,1757
49,62,6,1349
50,7,8,1595
51,8,7,1631
52,8,86,1334
53,86,8,1065
54,8,63,1967
55,63,8,1240
56,8,63,1008
57,63,8,1220
58,9,63,1415
59,63,9,1356
60,10,16,1681
61,16,10,1125
62,10,104,1473
63,104,10,1572
64,10,11,1918
65,11,10,1759
66,10,13,1512
67,13,10,1502
68,11,16,1136
69,16,11,1475
70,11,104,1945
71,104,11,1265
72,11,13,1956
73,13,11,1582
74,12,19,1633
75,19,12,1592
76,12,13,1742
77,13,12,1631
78,14,17,1505
79,17,14,1746
80,14,84,1165
81,84,14,1436
82,15,97,1724
83,97,15,1680
84,15,47,1822
85,47,15,1611
86,16,104,1309
87,104,16,1843
88,17,43,1969
89,43,17,1349
90,18,19,1482
91,19,18,1974
92,18,35,1463
93,35,18,1574
94,19,104,1355
95,104,19,1057
96,19,36,1374
97,36,19,1471
98,19,37,1623
99,37,19,1949
100,19,37,1555
101,37,19,1689
102,20,21,1197
103,21,20,1344
104,20,22,1198
105,22,20,1557
106,20,23,1375
107,23,20,1499
108,21,26,1591
109,26,21,1296
110,22,83,1674
111,83,22,1166
