LinkID,src,dst,cap
0,0,237,1918
1,237,0,1364
2,0,751,1096
3,751,0,1843
4,1,3,1930
5,3,1,1533
6,1,117,1178
7,117,1,1137
8,2,441,1614
9,441,2,1875
10,2,4,1149
11,4,2,1122
12,3,120,1906
13,120,3,1708
14,4,649,1398
15,649,4,1542
16,5,317,1135
17,317,5,1473
18,5,719,1498
19,719,5,1077
20,6,308,1284
21,308,6,1418
22,6,719,1331
23,719,6,1707
24,7,512,1289
25,512,7,1127
26,7,244,1879
27,244,7,1325
28,8,9,1806
29,9,8,1065
30,8,449,1153
31,449,8,1654
32,9,220,1004
33,220,9,1715
34,10,272,1288
35,272,10,1741
36,10,11,1603
37,11,10,1408
38,11,57,1445
39,57,11,1815
40,12,562,1608
41,562,12,1864
42,12,70,1121
43,70,12,1411
44,13,57,1696
45,57,13,1383
46,13,14,1515
47,14,13,1208
48,14,15,1282
49,15,14,1403
50,15,16,1775
51,16,15,1961
52,15,16,1134
53,16,15,1531
54,16,17,1181
55,17,16,1104
56,16,718,1384
57,718,16,1894
58,16,311,1462
59,311,16,1624
60,17,348,1497
61,348,17,1174
62,18,43,1975
63,43,18,1472
64,18,42,1751
65,42,18,1488
66,18,339,1135
67,339,18,1976
68,18,487,1571
69,487,18,1001
70,19,504,1249
71,504,19,1277
72,19,43,1731
73,43,19,1081
74,20,634,1185
75,634,20,1685
76,20,654,1695
77,654,20,1872
78,21,245,1460
79,245,21,1129
80,21,118,1375
81,118,21,1921
82,22,666,1730
83,666,22,1650
84,22,603,1418
85,603,22,1517
86,22,524,1120
87,524,22,1217
88,23,393,1280
89,393,23,1856
90,23,25,1680
91,25,23,1964
92,24,490,1438
93,490,24,1123
94,24,628,1438
95,628,24,1650
96,24,487,1880
97,487,24,1064
98,25,171,1562
99,171,25,1139
100,25,172,1454
101,172,25,1746
102,25,84,1445
103,84,25,1255
104,25,373,1064
105,373,25,1046
106,25,374,1084
107,374,25,1478
108,26,27,1548
109,27,26,1440
110,26,214,1207
111,214,26,1880
112,27,32,1024
113,32,27,1696
114,28,224,1436
115,224,28,1061
116,28,230,1609
117,230,28,1046
118,29,230,1533
119,230,29,1620
120,30,33,1117
121,33,30,1172
122,30,31,1643
123,31,30,1346
124,31,109,1545
125,109,31,1652
126,32,33,1547
127,33,32,1898
128,32,743,1886
129,743,32,1587
130,32,742,1181
131,742,32,1015
132,32,211,1361
133,211,32,1915
134,34,35,1242
135,35,34,1170
136,34,37,1817
137,37,34,1962
138,35,40,1304
139,40,35,1003
140,35,594,1645
141,594,35,1121
142,36,52,1410
143,52,36,1706
144,36,37,1628
145,37,36,1858
146,38,241,1710
147,241,38,1150
148,38,39,1489
149,39,38,1392
150,39,624,1202
151,624,39,1070
152,39,211,1121
153,211,39,1603
154,40,41,1937
155,41,40,1325
156,40,228,1791
157,228,40,1997
158,41,225,1803
159,225,41,1393
160,41,226,1095
161,226,41,1456
162,41,223,1107
163,223,41,1897
164,42,614,1160
165,614,42,1123
166,44,250,1206
167,250,44,1729
168,44,47,1705
169,47,44,1339
170,45,50,1269
171,50,45,1645
172,45,46,1787
173,46,45,1197
174,46,47,1384
175,47,46,1862
176,47,52,1987
177,52,47,1295
178,48,51,1280
179,51,48,1340
180,48,164,1206
181,164,48,1462
182,49,490,1980
183,490,49,1970
184,49,51,1127
185,51,49,1615
186,49,52,1363
187,52,49,1418
188,50,296,1145
189,296,50,1095
190,50,628,1712
191,628,50,1845
192,51,52,1677
193,52,51,1456
194,52,230,1609
195,230,52,1025
196,52,53,1792
197,53,52,1553
198,54,68,1270
199,68,54,1068
200,54,318,1455
201,318,54,1554
202,54,567,1937
203,567,54,1809
204,55,56,1850
205,56,55,1761
206,55,562,1253
207,562,55,1551
208,56,140,1741
209,140,56,1839
210,58,579,1109
211,579,58,1237
212,58,59,1088
213,59,58,1335
214,59,340,1829
215,340,59,1607
216,60,347,1250
217,347,60,1892
218,60,455,1850
219,455,60,1007
220,60,359,1420
221,359,60,1103
222,61,579,1546
223,579,61,1505
224,61,62,1630
225,62,61,1128
226,62,160,1699
227,160,62,1840
228,62,65,1796
229,65,62,1182
230,62,63,1008
231,63,62,1736
232,63,155,1110
233,155,63,1342
234,63,350,1503
235,350,63,1566
236,64,112,1706
237,112,64,1846
238,64,564,1299
239,564,64,1621
240,64,279,1944
241,279,64,1634
242,65,66,1268
243,66,65,1460
244,66,67,1441
245,67,66,1138
246,67,114,1615
247,114,67,1293
248,68,721,1315
249,721,68,1708
250,69,98,1164
251,98,69,1635
252,69,339,1700
253,339,69,1834
254,69,86,1950
255,86,69,1617
256,70,566,1008
257,566,70,1833
258,71,665,1544
259,665,71,1325
260,71,398,1600
261,398,71,1674
262,71,399,1348
263,399,71,1820
264,72,400,1670
265,400,72,1824
266,72,432,1505
267,432,72,1292
268,73,594,1602
