LinkID,src,dst,cap
0,0,1,1322
1,1,0,1625
2,0,2,1190
3,2,0,1136
4,0,4,1292
5,4,0,1862
6,0,34,1613
7,34,0,1701
8,0,30,1001
9,30,0,1772
10,1,33,1118
11,33,1,1375
12,2,32,1818
13,32,2,1600
14,2,35,1074
15,35,2,1384
16,2,4,1188
17,4,2,1020
18,2,38,1714
19,38,2,1551
20,2,36,1393
21,36,2,1568
22,2,31,1504
23,31,2,1457
24,3,10,1529
25,10,3,1953
26,3,19,1945
27,19,3,1951
28,3,4,1544
29,4,3,1639
30,3,5,1209
31,5,3,1156
32,3,30,1631
33,30,3,1833
34,4,5,1763
35,5,4,1894
36,4,6,1687
37,6,4,1522
38,4,8,1857
39,8,4,1340
40,4,16,1823
41,16,4,1613
42,4,17,1020
43,17,4,1462
44,4,29,1101
45,29,4,1203
46,4,31,1845
47,31,4,1512
48,5,23,1416
49,23,5,1071
50,6,7,1264
51,7,6,1773
52,7,8,1138
53,8,7,1450
54,7,25,1258
55,25,7,1409
56,7,34,1083
57,34,7,1328
58,8,9,1974
59,9,8,1326
60,8,25,1381
61,25,8,1746
62,9,25,1927
63,25,9,1661
64,9,18,1810
65,18,9,1994
66,9,29,1076
67,29,9,1892
68,9,15,1615
69,15,9,1433
70,11,13,1324
71,13,11,1788
72,12,22,1206
73,22,12,1611
74,12,20,1063
75,20,12,1050
76,12,13,1405
77,13,12,1970
78,12,14,1272
79,14,12,1408
80,12,15,1806
81,15,12,1129
82,13,14,1088
83,14,13,1204
84,13,22,1898
85,22,13,1471
86,15,29,1826
87,29,15,1137
88,16,34,1954
89,34,16,1260
90,17,30,1203
91,30,17,1129
92,21,27,1726
93,27,21,1418
94,22,26,1128
95,26,22,1827
96,22,27,1816
97,27,22,1834
98,22,23,1368
99,23,22,1353
100,23,29,1081
101,29,23,1568
102,24,25,1109
103,25,24,1642
104,24,34,1769
105,34,24,1072
106,27,28,1669
107,28,27,1755
108,28,29,1861
109,29,28,1436
110,30,39,1708
111,39,30,1811
112,32,34,1554
113,34,32,1250
114,33,34,1825
115,34,33,1051
116,35,36,1880
117,36,35,1544
118,36,37,1760
119,37,36,1919
120,38,39,1961
121,39,38,1066
