LinkID,src,dst,cap
0,0,17,1733
1,17,0,1622
2,0,5,1038
3,5,0,1461
4,1,4,1592
5,4,1,1023
6,1,5,1867
7,5,1,1607
8,2,16,1198
9,16,2,1830
10,2,5,1092
11,5,2,1781
12,3,5,1591
13,5,3,1278
14,3,21,1346
15,21,3,1776
16,4,5,1250
17,5,4,1765
18,4,21,1554
19,21,4,1115
20,5,6,1315
21,6,5,1076
22,5,8,1361
23,8,5,1795
24,5,17,1738
25,17,5,1779
26,5,21,1530
27,21,5,1556
28,6,17,1756
29,17,6,1128
30,7,17,1213
31,17,7,1765
32,7,21,1476
33,21,7,1336
34,8,17,1120
35,17,8,1523
36,9,13,1331
37,13,9,1698
38,9,21,1090
39,21,9,1228
40,10,17,1900
41,17,10,1725
42,11,17,1098
43,17,11,1650
44,12,16,1444
45,16,12,1425
46,13,17,1312
47,17,13,1465
48,14,23,1366
49,23,14,1500
50,15,23,1697
51,23,15,1387
52,16,17,1299
53,17,16,1316
54,16,21,1460
55,21,16,1917
56,16,23,1859
57,23,16,1602
58,17,18,1464
59,18,17,1876
60,17,19,1657
61,19,17,1433
62,17,20,1602
63,20,17,1437
64,17,21,1031
65,21,17,1751
66,19,21,1895
67,21,19,1401
68,21,22,1135
69,22,21,1401
70,21,23,1652
71,23,21,1822
72,22,23,1129
73,23,22,1661
