LinkID,src,dst,cap
0,0,237,1696
1,237,0,1048
2,0,751,1477
3,751,0,1942
4,1,3,1594
5,3,1,1239
6,1,117,1063
7,117,1,1740
8,2,441,1516
9,441,2,1041
10,2,4,1391
11,4,2,1086
12,3,120,1662
13,120,3,1967
14,4,649,1530
15,649,4,1755
16,5,317,1555
17,317,5,1626
18,5,719,1740
19,719,5,1144
20,6,308,1257
21,308,6,1499
22,6,719,1073
23,719,6,1712
24,7,512,1055
25,512,7,1989
26,7,244,1869
27,244,7,1268
28,8,9,1628
29,9,8,1566
30,8,449,1318
31,449,8,1723
32,9,220,1016
33,220,9,1677
34,10,272,1912
35,272,10,1291
36,10,11,1869
37,11,10,1936
38,11,57,1481
39,57,11,1420
40,12,562,1879
41,562,12,1404
42,12,70,1330
43,70,12,1079
44,13,57,1572
45,57,13,1822
46,13,14,1451
47,14,13,1862
48,14,15,1442
49,15,14,1058
50,15,16,1667
51,16,15,1329
52,15,16,1407
53,16,15,1720
54,16,17,1569
55,17,16,1666
56,16,718,1862
57,718,16,1802
58,16,311,1217
59,311,16,1807
60,17,348,1885
61,348,17,1142
62,18,43,1084
63,43,18,1948
64,18,42,1297
65,42,18,1877
66,18,339,1062
67,339,18,1695
68,18,487,1187
69,487,18,1770
70,19,504,1271
71,504,19,1093
72,19,43,1360
73,43,19,1682
74,20,634,1305
75,634,20,1842
76,20,654,1370
77,654,20,1351
78,21,245,1061
79,245,21,1907
80,21,118,1426
81,118,21,1601
82,22,666,1217
83,666,22,1556
84,22,603,1812
85,603,22,1124
86,22,524,1142
87,524,22,1326
88,23,393,1330
89,393,23,1803
90,23,25,1954
91,25,23,1459
92,24,490,1352
93,490,24,1753
94,24,628,1321
95,628,24,1049
96,24,487,1567
97,487,24,1146
98,25,171,1847
99,171,25,1111
100,25,172,1396
101,172,25,1544
102,25,84,1205
103,84,25,1987
104,25,373,1000
105,373,25,1537
106,25,374,1378
107,374,25,1551
108,26,27,1285
109,27,26,1674
110,26,214,1955
111,214,26,1020
112,27,32,1348
113,32,27,1289
114,28,224,1850
115,224,28,1025
116,28,230,1083
117,230,28,1195
118,29,230,1929
119,230,29,1290
120,30,33,1752
121,33,30,1919
122,30,31,1211
123,31,30,1409
124,31,109,1076
125,109,31,1017
126,32,33,1735
127,33,32,1372
128,32,743,1366
129,743,32,1907
130,32,742,1245
131,742,32,1298
132,32,211,1216
133,211,32,1286
134,34,35,1314
135,35,34,1887
136,34,37,1747
