flowID,coflowID,src,dst,bandwidth,weight
0,0,3,2,913.2747851679801,1
1,0,0,9,899.960796916523,1
2,0,3,6,676.4932882540597,1
3,0,6,1,705.5449451670205,1
4,0,6,4,590.8303457303577,1
0,1,5,10,811.8183938291822,1
1,1,4,6,812.2527338514681,1
2,1,3,2,836.5332713701463,1
3,1,9,0,644.2036005694815,1
4,1,1,7,979.8894356622163,1
0,2,9,2,939.9452721295527,1
1,2,1,9,828.3497868370399,1
2,2,1,3,902.5992785176104,1
3,2,0,10,686.3308916334194,1
4,2,0,4,616.7835073400311,1
0,3,10,3,501.53943496748076,1
1,3,4,9,1044.8772211291723,1
2,3,2,5,564.1459103736488,1
3,3,7,1,906.0491206091552,1
4,3,3,5,1012.7308985049847,1
0,4,10,0,666.0504581718376,1
1,4,10,6,834.5628476844867,1
2,4,1,8,1128.1070743067953,1
3,4,4,0,578.7237100987065,1
4,4,3,5,708.5919107038405,1
0,5,1,8,895.2227001397644,1
1,5,8,0,893.672918428367,1
2,5,6,7,756.8629525143576,1
3,5,2,1,570.0034301419706,1
4,5,0,9,1112.7749894123242,1
0,6,8,2,625.2519526298423,1
1,6,9,0,868.2189047399748,1
2,6,10,7,629.3955807167282,1
3,6,2,1,1104.6481631572042,1
4,6,4,9,968.2330866657179,1
0,7,2,8,966.4590195688146,1
1,7,5,3,827.0865430742188,1
2,7,8,4,673.635309795411,1
3,7,5,10,596.9193606726184,1
4,7,1,2,874.5942984992791,1
0,8,7,0,796.2559204688339,1
1,8,5,0,1083.026883825577,1
2,8,5,8,795.5619402389723,1
3,8,6,3,665.1048332968601,1
4,8,4,5,1077.5845469558683,1
0,9,4,10,995.9148105686793,1
1,9,4,8,918.1416861719001,1
2,9,9,10,537.588683248403,1
3,9,8,4,575.9373671052061,1
4,9,0,9,1035.4025901990958,1
0,10,5,4,573.604779420373,1
1,10,1,2,1093.7394129463778,1
2,10,8,3,1074.3212735921393,1
3,10,9,0,881.0271109299815,1
4,10,3,9,910.4822736729677,1
0,11,10,9,1087.291372580219,1
1,11,3,7,632.6460637984776,1
2,11,3,5,876.7602438196474,1
3,11,2,1,1104.0092018714392,1
4,11,10,6,848.7235902802445,1
0,12,8,3,792.5406691452813,1
1,12,10,9,794.10951593089,1
2,12,7,8,787.1175527237344,1
3,12,0,1,638.8899523744565,1
4,12,5,7,1015.9093921458367,1
0,13,2,1,804.7296577070208,1
1,13,7,3,717.5586104397016,1
2,13,4,10,1101.1313635953722,1
3,13,0,4,548.9536548509767,1
4,13,0,5,936.6962770929197,1
0,14,4,9,873.9047483647006,1
1,14,1,8,1025.5585988124924,1
2,14,0,9,1152.751405412959,1
3,14,0,7,973.1718606091395,1
4,14,4,2,622.3717255508229,1
0,15,8,4,747.3850510028669,1
1,15,10,3,1059.920094300563,1
2,15,8,0,612.9443921502498,1
3,15,3,7,921.630605460364,1
4,15,3,1,699.4403151879402,1
0,16,9,5,807.600332330386,1
1,16,9,3,913.1068421004434,1
2,16,4,0,953.8282334607572,1
3,16,3,10,700.6493000765169,1
4,16,7,0,768.8201514477178,1
0,17,10,6,554.5375869108717,1
1,17,9,2,640.2708116449788,1
2,17,1,9,931.0645272639781,1
3,17,4,2,919.61203959759,1
4,17,3,6,600.2264927812813,1
0,18,5,10,603.8746439236912,1
1,18,8,0,819.4613222492533,1
2,18,1,3,705.4615124383257,1
3,18,10,8,508.07214476525087,1
4,18,1,6,530.7160392207263,1
0,19,3,1,921.0921810099878,1
1,19,8,1,914.3973354523145,1
2,19,9,7,603.4492956855822,1
3,19,2,1,771.330268373488,1
4,19,2,8,873.6986117232867,1
