LinkID,src,dst,cap
0,0,1,1471
1,1,0,1453
2,0,10,1421
3,10,0,1326
4,0,99,1241
5,99,0,1694
6,0,99,1438
7,99,0,1641
8,2,144,1227
9,144,2,1706
10,2,51,1805
11,51,2,1974
12,3,144,1954
13,144,3,1096
14,3,144,1030
15,144,3,1138
16,4,8,1156
17,8,4,1323
18,4,5,1529
19,5,4,1925
20,5,144,1286
21,144,5,1713
22,5,11,1465
23,11,5,1514
24,6,11,1328
25,11,6,1969
26,6,7,1744
27,7,6,1560
28,7,144,1244
29,144,7,1544
30,8,13,1364
31,13,8,1595
32,9,13,1117
33,13,9,1846
34,9,13,1951
35,13,9,1436
36,10,97,1654
37,97,10,1821
38,10,97,1877
39,97,10,1330
40,10,98,1525
41,98,10,1473
42,10,98,1378
43,98,10,1651
44,10,101,1806
45,101,10,1867
46,10,11,1945
47,11,10,1802
48,10,13,1457
49,13,10,1233
50,12,141,1066
51,141,12,1617
52,12,30,1001
53,30,12,1529
54,13,119,1558
55,119,13,1524
56,14,17,1070
57,17,14,1983
58,14,141,1897
59,141,14,1764
60,15,18,1288
61,18,15,1346
62,15,19,1597
63,19,15,1791
64,15,132,1329
65,132,15,1638
66,16,51,1843
67,51,16,1270
68,16,60,1038
69,60,16,1418
70,17,136,1108
71,136,17,1914
72,17,134,1993
73,134,17,1554
74,17,133,1982
75,133,17,1050
76,17,133,1706
77,133,17,1114
78,17,143,1897
79,143,17,1339
80,18,142,1312
81,142,18,1469
82,19,49,1446
83,49,19,1547
84,20,23,1152
85,23,20,1041
86,21,81,1279
87,81,21,1210
88,22,23,1808
89,23,22,1352
90,23,151,1122
91,151,23,1545
92,23,151,1079
93,151,23,1588
94,24,81,1817
95,81,24,1862
96,25,81,1637
97,81,25,1772
98,26,81,1735
99,81,26,1229
100,27,81,1649
101,81,27,1889
102,28,140,1638
103,140,28,1965
104,28,29,1830
105,29,28,1169
106,30,118,1687
107,118,30,1753
108,30,119,1115
109,119,30,1290
110,31,119,1979
111,119,31,1882
112,31,119,1143
113,119,31,1620
114,32,33,1395
115,33,32,1770
116,32,35,1095
117,35,32,1854
118,33,74,1280
119,74,33,1076
120,33,38,1667
121,38,33,1326
122,34,119,1326
123,119,34,1064
124,34,119,1987
125,119,34,1226
126,35,74,1833
127,74,35,1311
128,36,73,1046
129,73,36,1489
130,36,39,1800
131,39,36,1460
132,37,73,1959
133,73,37,1351
134,38,74,1368
135,74,38,1412
136,39,124,1301
137,124,39,1735
138,40,142,1979
139,142,40,1140
140,41,142,1532
141,142,41,1195
142,42,142,1342
143,142,42,1891
144,43,142,1834
145,142,43,1625
146,44,142,1218
147,142,44,1534
148,45,49,1953
149,49,45,1574
150,46,142,1834
151,142,46,1692
152,47,142,1610
153,142,47,1261
154,48,49,1986
155,49,48,1281
156,49,129,1736
157,129,49,1620
158,50,56,1585
159,56,50,1581
160,50,58,1653
161,58,50,1025
162,50,51,1708
163,51,50,1948
164,50,52,1568
165,52,50,1916
166,50,53,1057
167,53,50,1582
168,51,136,1054
169,136,51,1345
170,51,53,1397
171,53,51,1718
172,51,92,1436
173,92,51,1793
174,51,127,1195
175,127,51,1001
176,51,127,1324
177,127,51,1826
178,53,92,1189
179,92,53,1815
180,54,139,1359
181,139,54,1567
182,54,140,1629
183,140,54,1890
184,54,55,1086
185,55,54,1708
186,55,140,1953
187,140,55,1867
188,56,57,1766
189,57,56,1269
190,56,57,1785
191,57,56,1753
192,56,59,1187
193,59,56,1620
194,58,59,1410
195,59,58,1061
196,60,128,1630
197,128,60,1943
198,60,144,1617
199,144,60,1590
200,61,81,1135
201,81,61,1703
202,62,115,1783
203,115,62,1347
204,62,140,1929
205,140,62,1618
206,62,94,1160
207,94,62,1611
208,63,125,1247
209,125,63,1039
210,63,126,1563
211,126,63,1570
212,64,72,1250
213,72,64,1245
214,64,126,1498
215,126,64,1058
216,65,152,1097
217,152,65,1549
218,66,152,1657
219,152,66,1339
220,66,68,1002
221,68,66,1050
222,67,152,1222
223,152,67,1549
224,68,81,1864
225,81,68,1895
226,68,108,1516
227,108,68,1275
228,69,152,1955
229,152,69,1509
230,70,152,1557
231,152,70,1105
232,71,152,1825
233,152,71,1607
234,72,152,1895
235,152,72,1915
236,73,120,1285
237,120,73,1047
238,73,117,1866
239,117,73,1309
240,74,117,1053
241,117,74,1332
242,74,125,1079
243,125,74,1325
244,75,140,1435
245,140,75,1793
246,75,150,1748
247,150,75,1313
248,76,140,1745
249,140,76,1592
250,76,77,1011
251,77,76,1826
252,77,150,1813
253,150,77,1772
254,78,115,1324
255,115,78,1416
256,78,94,1491
257,94,78,1528
258,78,142,1649
259,142,78,1448
260,79,137,1840
261,137,79,1890
262,79,122,1315
263,122,79,1600
264,79,84,1659
265,84,79,1641
266,80,137,1144
267,137,80,1444
268,80,151,1460
269,151,80,1001
270,81,107,1307
271,107,81,1643
272,81,93,1536
273,93,81,1295
274,82,123,1574
275,123,82,1477
276,82,138,1565
277,138,82,1468
278,82,83,1133
279,83,82,1014
280,82,84,1106
281,84,82,1766
282,85,123,1725
283,123,85,1904
284,86,121,1925
285,121,86,1071
286,86,122,1535
287,122,86,1236
288,86,151,1207
289,151,86,1107
290,87,152,1821
291,152,87,1948
292,88,152,1906
293,152,88,1700
294,89,152,1934
295,152,89,1864
296,90,138,1161
297,138,90,1855
298,91,140,1247
299,140,91,1771
300,91,150,1860
301,150,91,1262
302,95,107,1488
303,107,95,1673
304,96,152,1819
305,152,96,1504
306,97,100,1854
307,100,97,1249
308,97,100,1641
309,100,97,1678
310,98,101,1332
311,101,98,1426
312,99,102,1281
313,102,99,1140
314,99,102,1336
315,102,99,1418
316,101,104,1134
317,104,101,1925
318,101,104,1059
319,104,101,1907
320,103,152,1743
321,152,103,1500
322,105,106,1780
323,106,105,1030
324,105,108,1651
325,108,105,1478
326,106,152,1210
327,152,106,1792
328,107,111,1388
329,111,107,1166
330,109,112,1570
331,112,109,1744
332,109,152,1991
333,152,109,1991
334,110,152,1336
335,152,110,1864
336,111,112,1250
337,112,111,1152
338,113,152,1234
339,152,113,1927
340,114,152,1739
