LinkID,src,dst,cap
0,0,85,1077
1,85,0,1269
2,1,85,1859
3,85,1,1342
4,1,103,1460
5,103,1,1543
6,2,3,1444
7,3,2,1840
8,2,132,1309
9,132,2,1283
10,3,4,1637
11,4,3,1873
12,3,5,1505
13,5,3,1373
14,4,48,1566
15,48,4,1228
16,5,6,1888
17,6,5,1740
18,6,157,1028
19,157,6,1226
20,7,8,1624
21,8,7,1839
22,7,9,1680
23,9,7,1789
24,7,119,1777
25,119,7,1894
26,7,109,1767
27,109,7,1897
28,7,85,1009
29,85,7,1467
30,8,9,1217
31,9,8,1890
32,9,21,1477
33,21,9,1974
34,9,86,1062
35,86,9,1331
36,10,18,1611
37,18,10,1050
38,10,11,1188
39,11,10,1989
40,10,13,1614
41,13,10,1434
42,11,16,1521
43,16,11,1340
44,11,18,1152
45,18,11,1831
46,12,13,1042
47,13,12,1207
48,12,30,1453
49,30,12,1843
50,14,17,1197
51,17,14,1669
52,14,15,1703
53,15,14,1730
54,15,18,1743
55,18,15,1872
56,16,17,1065
57,17,16,1064
58,18,67,1628
59,67,18,1502
60,18,19,1220
61,19,18,1235
62,19,107,1721
63,107,19,1286
64,20,21,1903
65,21,20,1391
66,20,77,1829
67,77,20,1178
68,22,28,1239
69,28,22,1864
70,22,29,1799
71,29,22,1797
72,22,23,1824
73,23,22,1355
74,23,29,1099
75,29,23,1191
76,24,26,1774
77,26,24,1843
78,24,27,1284
79,27,24,1472
80,24,119,1077
81,119,24,1026
82,25,97,1735
83,97,25,1654
84,26,97,1218
85,97,26,1117
86,28,52,1530
87,52,28,1558
88,30,131,1024
89,131,30,1743
90,30,84,1267
91,84,30,1417
92,31,34,1948
93,34,31,1023
94,31,84,1384
95,84,31,1824
96,32,33,1233
97,33,32,1005
98,32,35,1527
99,35,32,1223
100,33,34,1966
101,34,33,1946
102,33,36,1885
103,36,33,1441
104,33,39,1068
105,39,33,1485
106,34,84,1472
107,84,34,1474
108,35,116,1785
109,116,35,1703
110,36,37,1111
111,37,36,1335
112,37,83,1365
113,83,37,1636
114,38,83,1817
115,83,38,1215
116,38,39,1438
117,39,38,1472
118,40,43,1298
119,43,40,1487
120,41,44,1700
121,44,41,1268
122,41,46,1908
123,46,41,1526
124,42,43,1069
125,43,42,1207
126,42,87,1808
127,87,42,1147
128,44,45,1202
129,45,44,1872
130,45,46,1462
131,46,45,1575
132,46,137,1238
133,137,46,1911
134,46,47,1874
135,47,46,1009
136,47,48,1783
137,48,47,1622
138,49,157,1767
139,157,49,1263
140,49,135,1106
141,135,49,1012
