LinkID,src,dst,cap
0,0,64,1915
1,64,0,1104
2,0,64,1028
3,64,0,1915
4,0,1,1225
5,1,0,1686
6,0,9,1135
7,9,0,1539
8,0,8,1024
9,8,0,1501
10,0,63,1639
11,63,0,1620
12,0,63,1850
13,63,0,1104
14,1,65,1090
15,65,1,1381
16,2,55,1295
17,55,2,1343
18,2,87,1988
19,87,2,1440
20,3,88,1250
21,88,3,1852
22,3,4,1678
23,4,3,1690
24,3,4,1005
25,4,3,1419
26,3,45,1843
27,45,3,1407
28,3,86,1667
29,86,3,1414
30,3,47,1243
31,47,3,1973
32,4,86,1993
33,86,4,1348
34,4,5,1149
35,5,4,1797
36,4,6,1764
37,6,4,1736
38,4,6,1624
39,6,4,1433
40,4,7,1178
41,7,4,1413
42,5,46,1150
43,46,5,1276
44,6,80,1580
45,80,6,1761
46,6,81,1594
47,81,6,1083
48,6,62,1204
49,62,6,1558
50,7,8,1948
51,8,7,1560
52,8,86,1879
53,86,8,1442
54,8,63,1598
55,63,8,1582
56,8,63,1867
57,63,8,1439
58,9,63,1243
59,63,9,1574
60,10,16,1180
61,16,10,1596
62,10,104,1901
63,104,10,1703
64,10,11,1225
65,11,10,1080
66,10,13,1635
67,13,10,1510
68,11,16,1592
69,16,11,1847
70,11,104,1667
71,104,11,1404
72,11,13,1562
73,13,11,1243
74,12,19,1455
75,19,12,1994
76,12,13,1190
77,13,12,1176
78,14,17,1170
79,17,14,1527
80,14,84,1625
81,84,14,1197
82,15,97,1569
83,97,15,1153
84,15,47,1178
85,47,15,1325
86,16,104,1872
87,104,16,1292
88,17,43,1714
89,43,17,1721
90,18,19,1243
91,19,18,1159
92,18,35,1980
93,35,18,1951
94,19,104,1590
95,104,19,1262
96,19,36,1026
97,36,19,1054
98,19,37,1724
99,37,19,1302
100,19,37,1783
101,37,19,1695
102,20,21,1447
103,21,20,1423
104,20,22,1228
105,22,20,1862
106,20,23,1141
107,23,20,1605
108,21,26,1038
109,26,21,1869
110,22,83,1134
111,83,22,1969
112,23,105,1542
113,105,23,1269
114,24,25,1128
115,25,24,1898
116,24,27,1855
117,27,24,1294
118,24,95,1313
119,95,24,1723
120,25,89,1053
121,89,25,1746
122,25,26,1317
123,26,25,1578
124,25,28,1009
125,28,25,1773
126,25,92,1305
127,92,25,1778
128,27,83,1609
129,83,27,1943
130,28,29,1507
131,29,28,1532
132,29,92,1329
133,92,29,1508
134,30,103,1685
135,103,30,1592
136,30,36,1694
137,36,30,1536
138,30,36,1349
139,36,30,1044
140,30,77,1181
141,77,30,1059
142,30,31,1932
143,31,30,1280
144,31,112,1419
145,112,31,1018
146,31,36,1550
147,36,31,1734
148,31,37,1107
149,37,31,1534
150,32,33,1409
151,33,32,1076
152,32,34,1006
153,34,32,1380
154,33,38,1516
155,38,33,1135
156,34,35,1082
157,35,34,1724
158,36,37,1178
159,37,36,1182
160,36,37,1604
161,37,36,1937
162,38,39,1061
163,39,38,1483
164,40,41,1287
165,41,40,1878
166,40,49,1354
167,49,40,1583
168,41,42,1253
169,42,41,1246
170,42,43,1345
171,43,42,1830
172,43,45,1629
173,45,43,1657
174,44,47,1662
175,47,44,1742
176,46,47,1132
177,47,46,1848
178,47,73,1637
179,73,47,1099
180,47,51,1494
181,51,47,1152
182,47,84,1420
183,84,47,1112
184,47,111,1940
185,111,47,1326
186,47,60,1728
187,60,47,1562
188,47,60,1617
189,60,47,1697
190,48,57,1209
191,57,48,1794
192,48,49,1286
193,49,48,1273
194,49,84,1024
195,84,49,1260
196,49,54,1447
197,54,49,1471
198,50,57,1334
199,57,50,1519
200,50,91,1674
201,91,50,1427
202,50,52,1113
203,52,50,1499
204,50,51,1591
205,51,50,1683
206,52,53,1278
207,53,52,1680
208,53,59,1578
209,59,53,1226
210,53,60,1756
211,60,53,1898
212,54,56,1209
213,56,54,1435
214,54,90,1167
215,90,54,1375
216,54,111,1706
217,111,54,1319
218,54,55,1532
219,55,54,1174
220,55,94,1931
221,94,55,1551
222,55,111,1982
223,111,55,1730
224,56,57,1513
225,57,56,1490
226,58,105,1710
227,105,58,1765
228,58,61,1435
229,61,58,1005
230,58,110,1798
231,110,58,1592
232,59,60,1398
233,60,59,1182
234,60,104,1129
235,104,60,1566
236,60,104,1550
237,104,60,1350
238,60,104,1305
239,104,60,1840
240,60,97,1684
241,97,60,1803
242,61,82,1654
243,82,61,1948
244,62,80,1028
245,80,62,1763
246,62,70,1747
247,70,62,1308
248,62,85,1038
249,85,62,1152
250,63,85,1049
251,85,63,1806
252,63,70,1564
253,70,63,1078
254,64,65,1490
255,65,64,1879
256,64,66,1421
257,66,64,1763
258,64,66,1137
259,66,64,1226
260,64,67,1493
261,67,64,1237
262,66,67,1369
263,67,66,1819
264,66,69,1341
265,69,66,1810
266,66,85,1666
267,85,66,1021
268,68,69,1422
269,69,68,1564
270,68,71,1134
271,71,68,1472
272,70,71,1195
273,71,70,1827
274,72,73,1373
275,73,72,1387
276,72,75,1288
277,75,72,1070
278,72,75,1237
279,75,72,1367
280,72,75,1654
281,75,72,1770
282,72,81,1428
283,81,72,1271
284,72,81,1998
285,81,72,1263
286,72,81,1452
287,81,72,1608
288,73,98,1215
289,98,73,1612
290,74,112,1716
291,112,74,1791
292,74,75,1475
293,75,74,1545
294,74,103,1931
295,103,74,1356
296,75,104,1784
297,104,75,1897
298,75,104,1162
299,104,75,1958
300,75,76,1300
301,76,75,1392
302,76,100,1222
303,100,76,1830
304,77,81,1856
305,81,77,1176
306,77,81,1273
307,81,77,1706
308,77,81,1927
309,81,77,1710
310,77,81,1292
311,81,77,1338
312,77,100,1186
313,100,77,1470
314,77,103,1131
315,103,77,1194
316,78,101,1335
317,101,78,1829
318,79,102,1048
