LinkID,src,dst,cap
0,0,237,1728
1,237,0,1554
2,0,751,1904
3,751,0,1913
4,1,3,1640
5,3,1,1588
6,1,117,1787
7,117,1,1002
8,2,441,1673
9,441,2,1353
10,2,4,1806
11,4,2,1815
12,3,120,1903
13,120,3,1990
14,4,649,1438
15,649,4,1561
16,5,317,1414
17,317,5,1028
18,5,719,1732
19,719,5,1129
20,6,308,1462
21,308,6,1465
22,6,719,1176
23,719,6,1046
24,7,512,1514
25,512,7,1336
26,7,244,1542
27,244,7,1823
28,8,9,1108
29,9,8,1548
30,8,449,1950
31,449,8,1076
32,9,220,1665
33,220,9,1609
34,10,272,1853
35,272,10,1023
36,10,11,1368
37,11,10,1144
38,11,57,1616
39,57,11,1979
40,12,562,1844
41,562,12,1017
42,12,70,1836
43,70,12,1767
44,13,57,1759
45,57,13,1613
46,13,14,1189
47,14,13,1388
48,14,15,1354
49,15,14,1327
50,15,16,1584
51,16,15,1401
52,15,16,1013
53,16,15,1151
54,16,17,1923
55,17,16,1618
56,16,718,1602
57,718,16,1252
58,16,311,1318
59,311,16,1869
60,17,348,1596
61,348,17,1963
62,18,43,1965
63,43,18,1195
64,18,42,1942
65,42,18,1464
66,18,339,1191
67,339,18,1727
68,18,487,1352
69,487,18,1849
70,19,504,1061
71,504,19,1692
72,19,43,1511
73,43,19,1266
74,20,634,1645
75,634,20,1525
76,20,654,1914
77,654,20,1096
78,21,245,1243
79,245,21,1108
80,21,118,1770
81,118,21,1772
82,22,666,1343
83,666,22,1098
84,22,603,1864
85,603,22,1294
86,22,524,1420
87,524,22,1763
88,23,393,1336
89,393,23,1825
90,23,25,1155
91,25,23,1595
92,24,490,1564
93,490,24,1746
94,24,628,1231
95,628,24,1128
96,24,487,1700
97,487,24,1319
98,25,171,1935
99,171,25,1030
100,25,172,1436
101,172,25,1335
102,25,84,1495
103,84,25,1378
104,25,373,1752
105,373,25,1834
106,25,374,1108
107,374,25,1892
108,26,27,1375
109,27,26,1570
110,26,214,1576
111,214,26,1393
112,27,32,1096
113,32,27,1486
114,28,224,1271
115,224,28,1827
116,28,230,1603
117,230,28,1850
118,29,230,1768
119,230,29,1274
120,30,33,1388
121,33,30,1930
122,30,31,1199
123,31,30,1289
124,31,109,1058
125,109,31,1375
126,32,33,1045
127,33,32,1489
128,32,743,1818
129,743,32,1514
130,32,742,1148
131,742,32,1087
132,32,211,1319
133,211,32,1166
134,34,35,1701
135,35,34,1753
136,34,37,1996
137,37,34,1665
138,35,40,1767
139,40,35,1990
140,35,594,1363
141,594,35,1764
142,36,52,1986
143,52,36,1599
144,36,37,1411
145,37,36,1072
146,38,241,1720
147,241,38,1680
148,38,39,1478
149,39,38,1186
150,39,624,1436
151,624,39,1015
152,39,211,1071
153,211,39,1148
154,40,41,1111
155,41,40,1249
156,40,228,1239
157,228,40,1621
158,41,225,1303
159,225,41,1369
160,41,226,1487
161,226,41,1215
162,41,223,1896
163,223,41,1641
164,42,614,1372
165,614,42,1532
166,44,250,1818
167,250,44,1793
168,44,47,1301
169,47,44,1512
170,45,50,1333
171,50,45,1754
172,45,46,1875
173,46,45,1427
174,46,47,1224
175,47,46,1244
176,47,52,1124
177,52,47,1619
178,48,51,1592
179,51,48,1134
180,48,164,1639
181,164,48,1487
182,49,490,1232
183,490,49,1250
184,49,51,1480
185,51,49,1923
186,49,52,1829
187,52,49,1198
188,50,296,1601
189,296,50,1363
190,50,628,1677
191,628,50,1963
192,51,52,1892
193,52,51,1306
194,52,230,1659
195,230,52,1232
196,52,53,1361
197,53,52,1260
198,54,68,1804
199,68,54,1832
200,54,318,1369
201,318,54,1031
202,54,567,1575
203,567,54,1763
204,55,56,1367
205,56,55,1686
206,55,562,1567
207,562,55,1213
208,56,140,1501
209,140,56,1731
210,58,579,1761
211,579,58,1230
212,58,59,1145
213,59,58,1563
214,59,340,1986
215,340,59,1566
216,60,347,1737
217,347,60,1229
218,60,455,1566
219,455,60,1605
220,60,359,1799
221,359,60,1297
222,61,579,1401
223,579,61,1370
224,61,62,1904
225,62,61,1823
226,62,160,1250
227,160,62,1593
228,62,65,1528
229,65,62,1695
230,62,63,1350
231,63,62,1835
232,63,155,1095
233,155,63,1771
234,63,350,1570
235,350,63,1663
236,64,112,1668
237,112,64,1504
238,64,564,1193
239,564,64,1141
240,64,279,1857
241,279,64,1216
242,65,66,1003
243,66,65,1995
244,66,67,1882
245,67,66,1492
246,67,114,1036
247,114,67,1522
248,68,721,1279
249,721,68,1610
250,69,98,1881
251,98,69,1616
252,69,339,1278
253,339,69,1348
254,69,86,1325
255,86,69,1134
256,70,566,1572
257,566,70,1344
258,71,665,1435
259,665,71,1499
260,71,398,1598
261,398,71,1220
262,71,399,1794
263,399,71,1153
264,72,400,1110
265,400,72,1174
266,72,432,1553
267,432,72,1924
268,73,594,1628
269,594,73,1276
270,73,74,1162
271,74,73,1689
272,74,75,1312
273,75,74,1407
274,74,269,1055
275,269,74,1101
276,74,79,1257
277,79,74,1787
278,75,702,1201
279,702,75,1741
280,76,281,1542
281,281,76,1425
282,76,79,1549
283,79,76,1090
284,77,269,1200
285,269,77,1532
286,78,79,1142
287,79,78,1448
288,80,81,1063
289,81,80,1420
290,80,556,1368
291,556,80,1977
292,81,414,1374
293,414,81,1085
294,82,629,1703
295,629,82,1818
296,82,341,1188
297,341,82,1494
298,83,600,1477
299,600,83,1523
300,83,137,1778
301,137,83,1611
302,83,710,1829
303,710,83,1101
304,84,85,1146
305,85,84,1599
306,84,519,1275
307,519,84,1378
308,85,90,1675
309,90,85,1065
310,86,87,1808
311,87,86,1211
312,87,98,1567
313,98,87,1512
314,87,495,1543
315,495,87,1205
316,88,91,1813
317,91,88,1320
318,89,94,1673
319,94,89,1437
320,90,91,1796
321,91,90,1992
322,92,343,1744
323,343,92,1282
324,92,343,1277
325,343,92,1627
326,93,544,1688
327,544,93,1366
328,93,98,1420
329,98,93,1937
330,94,300,1716
331,300,94,1834
332,95,544,1390
333,544,95,1554
334,95,209,1761
335,209,95,1896
336,95,98,1183
337,98,95,1901
338,96,97,1834
339,97,96,1555
340,96,98,1457
341,98,96,1131
342,97,201,1161
343,201,97,1563
344,98,99,1819
345,99,98,1561
346,99,343,1801
347,343,99,1659
348,100,106,1628
349,106,100,1386
350,100,103,1833
351,103,100,1194
352,101,620,1221
353,620,101,1105
354,101,102,1142
355,102,101,1136
356,102,750,1270
357,750,102,1487
358,103,108,1442
359,108,103,1071
360,104,105,1385
361,105,104,1313
