LinkID,src,dst,cap
0,0,17,1486
1,17,0,1578
2,0,5,1237
3,5,0,1979
4,1,4,1201
5,4,1,1710
6,1,5,1040
7,5,1,1458
8,2,16,1513
9,16,2,1206
10,2,5,1400
11,5,2,1047
12,3,5,1795
13,5,3,1007
14,3,21,1540
15,21,3,1160
16,4,5,1611
17,5,4,1660
18,4,21,1456
19,21,4,1367
20,5,6,1876
21,6,5,1852
22,5,8,1096
23,8,5,1791
24,5,17,1162
25,17,5,1145
26,5,21,1427
27,21,5,1666
28,6,17,1657
29,17,6,1830
30,7,17,1923
31,17,7,1410
32,7,21,1384
33,21,7,1672
34,8,17,1271
35,17,8,1412
36,9,13,1385
37,13,9,1852
38,9,21,1522
39,21,9,1541
40,10,17,1552
41,17,10,1147
42,11,17,1154
43,17,11,1075
44,12,16,1122
45,16,12,1679
46,13,17,1390
47,17,13,1340
48,14,23,1576
49,23,14,1440
50,15,23,1794
51,23,15,1351
52,16,17,1642
53,17,16,1107
54,16,21,1973
55,21,16,1562
56,16,23,1654
57,23,16,1447
58,17,18,1804
59,18,17,1571
60,17,19,1543
61,19,17,1464
62,17,20,1370
63,20,17,1493
64,17,21,1253
65,21,17,1530
66,19,21,1809
67,21,19,1936
68,21,22,1084
69,22,21,1537
70,21,23,1418
71,23,21,1236
72,22,23,1999
73,23,22,1007
