flowID,coflowID,src,dst,bandwidth,weight
0,0,31,9,164.09019443537386,1
1,0,32,28,140.4803611485246,1
2,0,15,25,184.87314932805793,1
3,0,15,4,118.10614420534503,1
4,0,19,24,180.57756052982853,1
5,0,25,29,188.7050406139993,1
6,0,15,9,239.4804227030364,1
7,0,14,11,157.02016646712812,1
8,0,32,18,129.15291269031104,1
9,0,19,15,119.21016422290447,1
10,0,31,28,148.3125707873872,1
11,0,23,7,131.76296776557564,1
12,0,4,25,229.82202337559036,1
13,0,7,22,124.35035706436665,1
14,0,30,33,229.7028554463618,1
15,0,22,32,118.1896690956782,1
16,0,8,26,109.51198771683283,1
17,0,27,10,146.26531327994027,1
18,0,0,20,201.9899924447463,1
19,0,27,30,122.03677030791339,1
20,0,15,16,202.74598355061252,1
21,0,25,24,175.71517650523873,1
22,0,21,13,207.8444807898641,1
23,0,3,0,235.38847263432785,1
24,0,5,11,202.51796020873846,1
0,1,3,13,154.50915884395326,1
1,1,11,16,154.3083803872675,1
2,1,22,7,176.6999546476742,1
3,1,10,13,158.27869475923274,1
4,1,25,20,120.64182295202563,1
5,1,2,29,106.41273594901304,1
6,1,19,18,100.48264573449474,1
7,1,16,25,180.67462145898378,1
8,1,0,19,121.29063863088392,1
9,1,16,6,129.18795368725995,1
10,1,5,8,119.23414007834752,1
11,1,28,24,209.39550759281997,1
12,1,11,19,211.02193996135537,1
13,1,10,7,177.27160742614717,1
14,1,26,12,127.39514851162033,1
15,1,33,0,193.45387870294599,1
16,1,19,29,158.63135375564084,1
17,1,17,26,199.68769563440875,1
18,1,0,30,188.3830463367994,1
19,1,5,4,187.74522812647535,1
20,1,25,30,168.10410323512505,1
21,1,11,5,152.20452338267017,1
22,1,20,5,118.64465271904632,1
23,1,24,11,149.83599196774054,1
24,1,19,3,199.1590508412844,1
0,2,20,25,125.03572569770265,1
1,2,8,33,206.70469618214895,1
2,2,7,19,188.12371727709336,1
3,2,8,13,193.4030575244023,1
4,2,12,21,213.21961691533897,1
5,2,28,13,160.05513875607008,1
6,2,18,9,108.19536943416938,1
7,2,25,20,135.3384334435852,1
8,2,11,21,178.55979630578707,1
9,2,1,4,209.90001750936503,1
10,2,28,11,211.5368453343134,1
11,2,32,9,215.82358900033952,1
12,2,32,9,132.24475479791445,1
13,2,16,6,138.47311818285687,1
14,2,18,32,226.17715793860827,1
15,2,13,10,165.6867501778184,1
16,2,8,12,188.4652770522316,1
17,2,20,30,182.38677169782903,1
18,2,0,22,208.01056141036366,1
19,2,29,27,212.39005913831028,1
20,2,1,8,180.68167502139124,1
21,2,10,15,201.0655960555402,1
22,2,17,7,142.92457285844392,1
23,2,14,21,204.98873794768622,1
24,2,19,13,155.91109649651784,1
0,3,6,32,155.00643107898176,1
1,3,30,28,216.43947988964916,1
2,3,6,24,110.82609430085766,1
3,3,17,10,124.58079530167338,1
4,3,13,2,241.96477265576348,1
5,3,25,20,230.72039694000432,1
6,3,9,21,174.27450900572018,1
7,3,22,32,182.0526718445048,1
8,3,10,22,170.28258209829903,1
9,3,33,9,112.16911727893786,1
10,3,26,17,155.0675689930489,1
11,3,31,22,162.23499141875936,1
12,3,15,19,177.9471432251716,1
13,3,22,11,152.6799229168534,1
14,3,16,15,130.16508168843254,1
15,3,31,11,204.36287672822215,1
16,3,18,20,171.30998728400147,1
17,3,24,23,216.84183546612667,1
18,3,24,13,130.94068942935098,1
19,3,0,1,172.50003515007535,1
20,3,27,0,118.52379171721559,1
21,3,26,8,214.40274797476377,1
22,3,5,17,156.2872175780237,1
23,3,10,24,196.69590577908963,1
24,3,7,22,133.46379750605362,1
0,4,20,4,123.09760390433075,1
1,4,3,21,178.85812478231895,1
2,4,2,0,194.73007762184676,1
3,4,23,14,154.40411385189418,1
4,4,11,33,123.64800582193821,1
5,4,31,0,188.19457053368916,1
6,4,33,22,220.87371385050477,1
7,4,32,28,130.64424939115446,1
8,4,28,27,175.65185161981498,1
9,4,10,21,172.17549655125066,1
10,4,20,8,206.716104118383,1
11,4,17,21,140.59777649757297,1
12,4,8,21,140.87446176277854,1
13,4,11,18,158.26614653024507,1
14,4,32,18,145.00856885341278,1
15,4,16,32,148.35482679856415,1
16,4,17,0,170.98845087414423,1
17,4,23,17,141.85328398558312,1
18,4,30,5,203.84411632352277,1
19,4,17,27,191.53154999823977,1
20,4,28,20,110.90585532620415,1
21,4,32,11,140.3733621830529,1
22,4,20,3,162.1596300643406,1
23,4,10,0,133.86455838875926,1
24,4,1,12,159.9339485375783,1
0,5,0,17,108.74111926105361,1
1,5,26,23,203.50190978764908,1
2,5,14,5,219.22568521607468,1
3,5,5,26,185.9083837622919,1
4,5,2,27,165.5474081607299,1
5,5,14,20,138.33505028406682,1
6,5,22,18,117.66240226898313,1
7,5,16,32,120.59087282908915,1
8,5,32,22,134.77390712785962,1
9,5,15,28,155.17645055546063,1
10,5,18,15,158.8432518958579,1
11,5,1,33,150.15980173281176,1
12,5,21,1,212.37786134244587,1
13,5,13,17,146.10452655593065,1
14,5,21,19,146.3984545979137,1
15,5,4,20,112.73788059805227,1
16,5,8,9,152.72519231508312,1
17,5,18,17,234.83747483274462,1
18,5,10,31,122.36194562046232,1
19,5,24,18,163.97514112766356,1
20,5,4,29,222.53634680138902,1
21,5,22,19,170.5942147117129,1
22,5,19,10,178.1172297551011,1
23,5,33,7,153.46341732784586,1
24,5,26,8,195.75358443411383,1
