LinkID,src,dst,cap
0,0,64,1501
1,64,0,1216
2,0,64,1271
3,64,0,1906
4,0,1,1659
5,1,0,1063
6,0,9,1449
7,9,0,1341
8,0,8,1792
9,8,0,1891
10,0,63,1615
11,63,0,1737
12,0,63,1783
13,63,0,1205
14,1,65,1364
15,65,1,1205
16,2,55,1996
17,55,2,1621
18,2,87,1299
19,87,2,1940
20,3,88,1462
21,88,3,1171
22,3,4,1051
23,4,3,1371
24,3,4,1363
25,4,3,1527
26,3,45,1834
27,45,3,1368
28,3,86,1268
29,86,3,1343
30,3,47,1825
31,47,3,1124
32,4,86,1052
33,86,4,1422
34,4,5,1994
35,5,4,1861
36,4,6,1656
37,6,4,1975
38,4,6,1730
39,6,4,1064
40,4,7,1925
41,7,4,1997
42,5,46,1025
43,46,5,1505
44,6,80,1524
45,80,6,1717
46,6,81,1364
47,81,6,1501
48,6,62,1968
49,62,6,1847
50,7,8,1802
51,8,7,1405
52,8,86,1034
53,86,8,1186
54,8,63,1945
55,63,8,1641
56,8,63,1372
57,63,8,1956
58,9,63,1090
59,63,9,1212
60,10,16,1441
61,16,10,1604
62,10,104,1595
63,104,10,1953
64,10,11,1246
65,11,10,1114
66,10,13,1615
67,13,10,1873
68,11,16,1040
69,16,11,1794
70,11,104,1458
71,104,11,1713
72,11,13,1091
73,13,11,1181
74,12,19,1204
75,19,12,1124
76,12,13,1361
77,13,12,1121
78,14,17,1768
79,17,14,1995
80,14,84,1936
81,84,14,1813
82,15,97,1071
83,97,15,1303
84,15,47,1961
85,47,15,1180
86,16,104,1227
87,104,16,1781
88,17,43,1388
89,43,17,1470
90,18,19,1830
91,19,18,1656
92,18,35,1958
93,35,18,1833
94,19,104,1333
95,104,19,1894
96,19,36,1004
97,36,19,1091
98,19,37,1208
99,37,19,1430
100,19,37,1353
101,37,19,1526
102,20,21,1784
103,21,20,1746
104,20,22,1345
105,22,20,1195
106,20,23,1033
107,23,20,1315
108,21,26,1239
109,26,21,1592
110,22,83,1913
111,83,22,1973
112,23,105,1686
113,105,23,1038
114,24,25,1000
115,25,24,1900
116,24,27,1178
117,27,24,1550
118,24,95,1679
119,95,24,1624
120,25,89,1692
121,89,25,1981
122,25,26,1601
123,26,25,1026
124,25,28,1367
125,28,25,1252
126,25,92,1591
127,92,25,1098
128,27,83,1478
129,83,27,1335
130,28,29,1550
131,29,28,1947
132,29,92,1812
133,92,29,1940
134,30,103,1877
135,103,30,1917
136,30,36,1604
137,36,30,1344
138,30,36,1475
139,36,30,1515
140,30,77,1686
141,77,30,1182
142,30,31,1422
143,31,30,1850
144,31,112,1249
145,112,31,1922
146,31,36,1341
147,36,31,1312
148,31,37,1031
149,37,31,1113
150,32,33,1071
151,33,32,1850
152,32,34,1121
153,34,32,1840
154,33,38,1886
155,38,33,1621
156,34,35,1818
157,35,34,1265
158,36,37,1568
159,37,36,1818
160,36,37,1746
161,37,36,1219
162,38,39,1053
163,39,38,1437
164,40,41,1067
165,41,40,1745
166,40,49,1869
167,49,40,1182
168,41,42,1874
169,42,41,1793
170,42,43,1366
171,43,42,1126
172,43,45,1660
173,45,43,1009
174,44,47,1297
175,47,44,1400
176,46,47,1508
177,47,46,1608
178,47,73,1464
179,73,47,1387
180,47,51,1815
181,51,47,1026
182,47,84,1296
183,84,47,1493
184,47,111,1178
185,111,47,1607
186,47,60,1563
187,60,47,1507
188,47,60,1618
189,60,47,1381
190,48,57,1578
191,57,48,1296
192,48,49,1159
193,49,48,1661
194,49,84,1806
195,84,49,1648
196,49,54,1141
197,54,49,1261
198,50,57,1435
199,57,50,1542
200,50,91,1069
201,91,50,1254
202,50,52,1954
203,52,50,1904
204,50,51,1815
205,51,50,1742
206,52,53,1904
207,53,52,1069
208,53,59,1442
209,59,53,1180
210,53,60,1382
211,60,53,1941
212,54,56,1381
213,56,54,1776
214,54,90,1954
215,90,54,1202
216,54,111,1825
217,111,54,1272
218,54,55,1351
219,55,54,1285
220,55,94,1257
221,94,55,1843
222,55,111,1256
223,111,55,1831
224,56,57,1460
225,57,56,1112
226,58,105,1713
227,105,58,1295
228,58,61,1179
229,61,58,1876
230,58,110,1366
231,110,58,1544
232,59,60,1933
233,60,59,1995
234,60,104,1606
235,104,60,1441
236,60,104,1855
237,104,60,1088
238,60,104,1895
239,104,60,1576
240,60,97,1385
241,97,60,1740
242,61,82,1300
243,82,61,1731
244,62,80,1833
245,80,62,1467
246,62,70,1329
247,70,62,1462
248,62,85,1900
249,85,62,1091
250,63,85,1154
251,85,63,1364
252,63,70,1356
253,70,63,1606
254,64,65,1755
255,65,64,1214
256,64,66,1959
257,66,64,1686
258,64,66,1748
259,66,64,1977
260,64,67,1599
261,67,64,1544
262,66,67,1701
263,67,66,1191
264,66,69,1291
265,69,66,1651
266,66,85,1339
267,85,66,1084
268,68,69,1802
269,69,68,1124
270,68,71,1745
271,71,68,1210
272,70,71,1226
273,71,70,1651
274,72,73,1252
275,73,72,1224
276,72,75,1899
277,75,72,1741
278,72,75,1764
279,75,72,1052
280,72,75,1332
281,75,72,1748
282,72,81,1694
283,81,72,1400
284,72,81,1942
285,81,72,1721
286,72,81,1185
287,81,72,1880
288,73,98,1545
289,98,73,1651
290,74,112,1538
291,112,74,1715
292,74,75,1912
293,75,74,1505
294,74,103,1305
295,103,74,1280
296,75,104,1154
297,104,75,1095
298,75,104,1890
299,104,75,1859
300,75,76,1226
301,76,75,1514
302,76,100,1646
303,100,76,1178
304,77,81,1326
305,81,77,1609
306,77,81,1620
307,81,77,1965
308,77,81,1055
309,81,77,1917
310,77,81,1782
311,81,77,1289
312,77,100,1924
313,100,77,1923
314,77,103,1807
315,103,77,1918
316,78,101,1390
317,101,78,1404
318,79,102,1492
319,102,79,1592
320,79,102,1766
321,102,79,1105
322,81,101,1443
323,101,81,1668
324,82,83,1569
325,83,82,1414
326,87,88,1373
327,88,87,1074
328,88,93,1895
329,93,88,1029
330,89,96,1550
331,96,89,1862
332,89,90,1164
333,90,89,1329
334,91,92,1978
335,92,91,1860
336,93,94,1578
337,94,93,1035
338,94,95,1647
339,95,94,1003
340,95,96,1343
341,96,95,1547
342,97,98,1507
343,98,97,1399
344,98,99,1316
345,99,98,1291
346,99,104,1727
347,104,99,1050
348,99,112,1709
349,112,99,1844
350,100,102,1812
351,102,100,1185
352,101,102,1615
353,102,101,1339
354,105,106,1166
355,106,105,1766
356,106,107,1667
357,107,106,1902
358,107,108,1679
359,108,107,1288
360,108,109,1027
361,109,108,1468
362,108,109,1238
363,109,108,1528
364,109,110,1370
365,110,109,1154
