LinkID,src,dst,cap
0,0,1,1646
1,1,0,1874
2,0,10,1404
3,10,0,1583
4,0,99,1592
5,99,0,1696
6,0,99,1446
7,99,0,1986
8,2,144,1141
9,144,2,1791
10,2,51,1932
11,51,2,1158
12,3,144,1772
13,144,3,1822
14,3,144,1242
15,144,3,1952
16,4,8,1790
17,8,4,1903
18,4,5,1528
19,5,4,1100
20,5,144,1850
21,144,5,1268
22,5,11,1261
23,11,5,1911
24,6,11,1961
25,11,6,1711
26,6,7,1059
27,7,6,1739
28,7,144,1752
29,144,7,1410
30,8,13,1832
31,13,8,1248
32,9,13,1265
33,13,9,1263
34,9,13,1562
35,13,9,1133
36,10,97,1610
37,97,10,1061
38,10,97,1405
39,97,10,1198
40,10,98,1335
41,98,10,1387
42,10,98,1758
43,98,10,1420
44,10,101,1353
45,101,10,1808
46,10,11,1827
47,11,10,1373
48,10,13,1462
49,13,10,1171
50,12,141,1334
51,141,12,1624
52,12,30,1011
53,30,12,1682
54,13,119,1690
55,119,13,1959
56,14,17,1785
57,17,14,1122
58,14,141,1679
59,141,14,1422
60,15,18,1627
61,18,15,1822
62,15,19,1491
63,19,15,1047
64,15,132,1499
65,132,15,1380
66,16,51,1925
67,51,16,1559
68,16,60,1386
69,60,16,1135
70,17,136,1534
71,136,17,1752
72,17,134,1261
73,134,17,1321
74,17,133,1759
75,133,17,1511
76,17,133,1242
77,133,17,1289
78,17,143,1231
79,143,17,1676
80,18,142,1810
81,142,18,1023
82,19,49,1583
83,49,19,1625
84,20,23,1679
85,23,20,1763
86,21,81,1466
87,81,21,1279
88,22,23,1249
89,23,22,1419
90,23,151,1459
91,151,23,1069
92,23,151,1064
93,151,23,1557
94,24,81,1386
95,81,24,1165
96,25,81,1590
97,81,25,1225
98,26,81,1691
99,81,26,1218
100,27,81,1514
101,81,27,1211
102,28,140,1174
103,140,28,1827
104,28,29,1538
105,29,28,1836
106,30,118,1712
107,118,30,1023
108,30,119,1470
109,119,30,1718
110,31,119,1020
111,119,31,1306
112,31,119,1164
113,119,31,1790
114,32,33,1440
115,33,32,1799
116,32,35,1313
117,35,32,1464
118,33,74,1839
119,74,33,1453
120,33,38,1971
121,38,33,1151
122,34,119,1890
123,119,34,1047
124,34,119,1376
125,119,34,1956
126,35,74,1066
127,74,35,1456
128,36,73,1279
129,73,36,1733
130,36,39,1242
131,39,36,1000
132,37,73,1807
133,73,37,1302
134,38,74,1047
135,74,38,1533
136,39,124,1114
137,124,39,1813
138,40,142,1547
139,142,40,1583
140,41,142,1719
141,142,41,1437
142,42,142,1149
143,142,42,1817
144,43,142,1973
145,142,43,1535
146,44,142,1348
147,142,44,1172
148,45,49,1026
149,49,45,1101
150,46,142,1920
151,142,46,1009
152,47,142,1376
153,142,47,1789
154,48,49,1701
155,49,48,1951
156,49,129,1315
157,129,49,1778
158,50,56,1907
159,56,50,1794
160,50,58,1257
161,58,50,1759
162,50,51,1573
163,51,50,1627
164,50,52,1091
165,52,50,1392
166,50,53,1661
167,53,50,1850
168,51,136,1324
169,136,51,1313
170,51,53,1628
171,53,51,1434
172,51,92,1775
173,92,51,1906
174,51,127,1349
175,127,51,1220
176,51,127,1511
177,127,51,1374
178,53,92,1510
179,92,53,1194
180,54,139,1338
181,139,54,1894
182,54,140,1003
183,140,54,1951
184,54,55,1788
185,55,54,1514
186,55,140,1012
187,140,55,1854
188,56,57,1499
189,57,56,1276
190,56,57,1840
191,57,56,1706
192,56,59,1785
193,59,56,1974
194,58,59,1090
195,59,58,1274
196,60,128,1929
197,128,60,1832
198,60,144,1045
199,144,60,1921
200,61,81,1847
201,81,61,1870
202,62,115,1958
203,115,62,1491
204,62,140,1747
205,140,62,1303
206,62,94,1178
207,94,62,1788
208,63,125,1645
209,125,63,1556
210,63,126,1482
211,126,63,1515
212,64,72,1318
213,72,64,1237
214,64,126,1607
215,126,64,1534
216,65,152,1801
217,152,65,1149
218,66,152,1230
219,152,66,1730
220,66,68,1176
221,68,66,1193
222,67,152,1477
223,152,67,1734
224,68,81,1653
225,81,68,1513
226,68,108,1303
227,108,68,1922
228,69,152,1707
229,152,69,1747
230,70,152,1595
231,152,70,1090
232,71,152,1530
233,152,71,1811
234,72,152,1223
235,152,72,1961
236,73,120,1637
237,120,73,1499
238,73,117,1768
239,117,73,1440
240,74,117,1329
241,117,74,1986
242,74,125,1828
243,125,74,1971
244,75,140,1807
245,140,75,1283
246,75,150,1882
247,150,75,1038
248,76,140,1593
249,140,76,1145
250,76,77,1947
251,77,76,1191
252,77,150,1412
253,150,77,1293
254,78,115,1677
255,115,78,1230
256,78,94,1554
257,94,78,1567
258,78,142,1985
259,142,78,1721
260,79,137,1328
261,137,79,1328
262,79,122,1943
263,122,79,1589
264,79,84,1100
265,84,79,1151
266,80,137,1113
267,137,80,1767
268,80,151,1293
269,151,80,1984
270,81,107,1349
271,107,81,1116
272,81,93,1191
273,93,81,1370
274,82,123,1504
275,123,82,1506
276,82,138,1286
277,138,82,1060
278,82,83,1714
279,83,82,1538
280,82,84,1853
281,84,82,1764
282,85,123,1796
283,123,85,1195
284,86,121,1653
285,121,86,1362
286,86,122,1803
287,122,86,1589
288,86,151,1839
289,151,86,1642
290,87,152,1560
291,152,87,1995
292,88,152,1710
293,152,88,1980
294,89,152,1233
295,152,89,1094
296,90,138,1108
297,138,90,1790
298,91,140,1832
299,140,91,1323
300,91,150,1214
301,150,91,1989
302,95,107,1769
303,107,95,1204
304,96,152,1819
305,152,96,1820
306,97,100,1540
307,100,97,1123
308,97,100,1638
309,100,97,1328
310,98,101,1877
311,101,98,1925
312,99,102,1709
313,102,99,1812
314,99,102,1324
315,102,99,1808
316,101,104,1953
317,104,101,1860
318,101,104,1875
319,104,101,1323
320,103,152,1256
321,152,103,1228
322,105,106,1460
323,106,105,1515
324,105,108,1002
325,108,105,1796
326,106,152,1373
327,152,106,1965
328,107,111,1954
329,111,107,1380
330,109,112,1944
331,112,109,1268
332,109,152,1151
333,152,109,1373
334,110,152,1416
335,152,110,1574
336,111,112,1249
337,112,111,1129
338,113,152,1264
339,152,113,1270
340,114,152,1187
341,152,114,1367
342,115,139,1461
343,139,115,1937
344,116,142,1993
345,142,116,1957
346,117,118,1682
347,118,117,1196
348,118,139,1019
349,139,118,1181
350,121,148,1515
351,148,121,1763
352,123,145,1114
353,145,123,1333
354,123,139,1262
355,139,123,1982
356,123,124,1070
357,124,123,1527
358,129,131,1011
359,131,129,1756
360,130,143,1770
361,143,130,1854
362,131,143,1974
363,143,131,1381
364,132,143,1929
365,143,132,1294
366,134,135,1130
367,135,134,1936
368,135,136,1622
369,136,135,1085
370,138,152,1101
371,152,138,1758
372,139,146,1264
373,146,139,1475
374,139,149,1570
375,149,139,1128
376,140,142,1961
377,142,140,1960
378,146,147,1793
379,147,146,1240
380,148,149,1357
381,149,148,1712
