LinkID,src,dst,cap
0,0,1,1751
1,1,0,1374
2,0,10,1113
3,10,0,1263
4,0,99,1428
5,99,0,1992
6,0,99,1988
7,99,0,1694
8,2,144,1401
9,144,2,1766
10,2,51,1032
11,51,2,1106
12,3,144,1344
13,144,3,1865
14,3,144,1509
15,144,3,1611
16,4,8,1537
17,8,4,1518
18,4,5,1002
19,5,4,1073
20,5,144,1206
21,144,5,1227
22,5,11,1469
23,11,5,1155
24,6,11,1797
25,11,6,1712
26,6,7,1470
27,7,6,1693
28,7,144,1877
29,144,7,1909
30,8,13,1260
31,13,8,1751
32,9,13,1234
33,13,9,1608
34,9,13,1924
35,13,9,1206
36,10,97,1049
37,97,10,1775
38,10,97,1155
39,97,10,1417
40,10,98,1166
41,98,10,1233
42,10,98,1884
43,98,10,1626
44,10,101,1620
45,101,10,1510
46,10,11,1260
47,11,10,1909
48,10,13,1593
49,13,10,1441
50,12,141,1871
51,141,12,1598
52,12,30,1406
53,30,12,1337
54,13,119,1929
55,119,13,1973
56,14,17,1712
57,17,14,1126
58,14,141,1113
59,141,14,1227
60,15,18,1092
61,18,15,1127
62,15,19,1031
63,19,15,1965
64,15,132,1766
65,132,15,1011
66,16,51,1986
67,51,16,1771
68,16,60,1029
69,60,16,1249
70,17,136,1763
71,136,17,1040
72,17,134,1313
73,134,17,1455
74,17,133,1699
75,133,17,1443
76,17,133,1151
77,133,17,1189
78,17,143,1461
79,143,17,1005
80,18,142,1261
81,142,18,1118
82,19,49,1250
83,49,19,1847
84,20,23,1339
85,23,20,1858
86,21,81,1299
87,81,21,1643
88,22,23,1444
89,23,22,1855
90,23,151,1133
91,151,23,1998
92,23,151,1430
93,151,23,1946
94,24,81,1823
95,81,24,1226
96,25,81,1175
97,81,25,1840
98,26,81,1290
99,81,26,1697
100,27,81,1120
101,81,27,1130
102,28,140,1164
103,140,28,1674
104,28,29,1850
105,29,28,1872
106,30,118,1270
107,118,30,1172
108,30,119,1517
109,119,30,1737
110,31,119,1696
111,119,31,1602
112,31,119,1971
113,119,31,1029
114,32,33,1465
115,33,32,1643
116,32,35,1902
117,35,32,1300
118,33,74,1703
119,74,33,1387
120,33,38,1463
121,38,33,1778
122,34,119,1380
123,119,34,1041
124,34,119,1828
125,119,34,1644
126,35,74,1551
127,74,35,1088
128,36,73,1909
129,73,36,1330
130,36,39,1983
131,39,36,1740
132,37,73,1695
133,73,37,1387
134,38,74,1283
135,74,38,1280
136,39,124,1660
137,124,39,1537
138,40,142,1206
139,142,40,1207
140,41,142,1020
141,142,41,1848
142,42,142,1623
143,142,42,1170
144,43,142,1874
145,142,43,1624
146,44,142,1701
147,142,44,1502
148,45,49,1273
149,49,45,1164
150,46,142,1474
151,142,46,1486
152,47,142,1911
153,142,47,1529
154,48,49,1080
155,49,48,1121
156,49,129,1516
157,129,49,1449
158,50,56,1989
159,56,50,1929
160,50,58,1317
161,58,50,1990
162,50,51,1014
163,51,50,1233
164,50,52,1175
165,52,50,1788
166,50,53,1367
167,53,50,1056
168,51,136,1488
169,136,51,1886
170,51,53,1558
171,53,51,1375
172,51,92,1168
173,92,51,1508
174,51,127,1558
175,127,51,1712
176,51,127,1699
177,127,51,1860
178,53,92,1170
179,92,53,1766
180,54,139,1890
181,139,54,1642
182,54,140,1233
183,140,54,1166
184,54,55,1357
185,55,54,1066
186,55,140,1483
187,140,55,1856
188,56,57,1749
189,57,56,1771
190,56,57,1680
191,57,56,1915
192,56,59,1182
193,59,56,1999
194,58,59,1302
195,59,58,1490
196,60,128,1943
197,128,60,1225
198,60,144,1388
199,144,60,1398
200,61,81,1158
201,81,61,1892
202,62,115,1913
203,115,62,1859
204,62,140,1334
205,140,62,1968
206,62,94,1876
207,94,62,1323
208,63,125,1581
209,125,63,1192
210,63,126,1946
211,126,63,1048
212,64,72,1290
213,72,64,1571
214,64,126,1942
215,126,64,1825
216,65,152,1241
217,152,65,1809
218,66,152,1465
219,152,66,1540
220,66,68,1152
221,68,66,1974
222,67,152,1416
223,152,67,1662
224,68,81,1614
225,81,68,1252
226,68,108,1967
227,108,68,1827
228,69,152,1885
229,152,69,1115
230,70,152,1028
231,152,70,1959
232,71,152,1237
233,152,71,1413
234,72,152,1698
235,152,72,1841
236,73,120,1320
237,120,73,1334
238,73,117,1286
239,117,73,1509
240,74,117,1493
241,117,74,1936
242,74,125,1316
243,125,74,1995
244,75,140,1362
245,140,75,1980
246,75,150,1711
247,150,75,1161
248,76,140,1193
249,140,76,1363
250,76,77,1633
251,77,76,1033
252,77,150,1182
253,150,77,1878
254,78,115,1818
255,115,78,1032
256,78,94,1071
257,94,78,1616
258,78,142,1441
259,142,78,1115
260,79,137,1159
261,137,79,1591
262,79,122,1573
263,122,79,1684
264,79,84,1461
265,84,79,1115
266,80,137,1210
267,137,80,1743
268,80,151,1436
269,151,80,1237
270,81,107,1314
271,107,81,1444
272,81,93,1765
273,93,81,1641
274,82,123,1716
275,123,82,1885
276,82,138,1629
277,138,82,1555
278,82,83,1916
279,83,82,1876
280,82,84,1440
281,84,82,1718
282,85,123,1724
283,123,85,1502
284,86,121,1450
285,121,86,1378
286,86,122,1913
287,122,86,1406
288,86,151,1557
289,151,86,1542
290,87,152,1013
291,152,87,1832
292,88,152,1458
293,152,88,1466
294,89,152,1120
295,152,89,1171
296,90,138,1201
297,138,90,1310
298,91,140,1495
299,140,91,1711
300,91,150,1427
301,150,91,1732
302,95,107,1506
303,107,95,1651
304,96,152,1828
305,152,96,1512
306,97,100,1579
307,100,97,1347
308,97,100,1227
309,100,97,1521
310,98,101,1378
311,101,98,1202
312,99,102,1593
313,102,99,1981
314,99,102,1279
315,102,99,1141
316,101,104,1196
317,104,101,1813
318,101,104,1665
319,104,101,1373
320,103,152,1762
321,152,103,1234
322,105,106,1879
323,106,105,1180
324,105,108,1282
325,108,105,1144
326,106,152,1115
327,152,106,1280
328,107,111,1181
329,111,107,1509
330,109,112,1535
331,112,109,1386
332,109,152,1243
333,152,109,1371
334,110,152,1971
