LinkID,src,dst,cap
0,0,85,1924
1,85,0,1856
2,1,85,1999
3,85,1,1180
4,1,103,1476
5,103,1,1771
6,2,3,1120
7,3,2,1296
8,2,132,1387
9,132,2,1225
10,3,4,1311
11,4,3,1863
12,3,5,1117
13,5,3,1467
14,4,48,1515
15,48,4,1823
16,5,6,1387
17,6,5,1714
18,6,157,1289
19,157,6,1035
20,7,8,1387
21,8,7,1140
22,7,9,1686
23,9,7,1896
24,7,119,1287
25,119,7,1873
26,7,109,1685
27,109,7,1236
28,7,85,1797
29,85,7,1434
30,8,9,1963
31,9,8,1613
32,9,21,1064
33,21,9,1434
34,9,86,1071
35,86,9,1220
36,10,18,1854
37,18,10,1999
38,10,11,1997
39,11,10,1440
40,10,13,1272
41,13,10,1087
42,11,16,1710
43,16,11,1909
44,11,18,1907
45,18,11,1609
46,12,13,1638
47,13,12,1989
48,12,30,1877
49,30,12,1048
50,14,17,1334
51,17,14,1875
52,14,15,1131
53,15,14,1234
54,15,18,1546
55,18,15,1406
56,16,17,1073
57,17,16,1199
58,18,67,1555
59,67,18,1631
60,18,19,1695
61,19,18,1258
62,19,107,1465
63,107,19,1758
64,20,21,1207
65,21,20,1316
66,20,77,1804
67,77,20,1768
68,22,28,1413
69,28,22,1544
70,22,29,1031
71,29,22,1809
72,22,23,1199
73,23,22,1245
74,23,29,1085
75,29,23,1521
76,24,26,1839
77,26,24,1981
78,24,27,1429
79,27,24,1644
80,24,119,1632
81,119,24,1789
82,25,97,1466
83,97,25,1204
84,26,97,1481
85,97,26,1601
86,28,52,1165
87,52,28,1345
88,30,131,1670
89,131,30,1400
90,30,84,1797
91,84,30,1817
92,31,34,1400
93,34,31,1910
94,31,84,1449
95,84,31,1333
96,32,33,1776
97,33,32,1024
98,32,35,1529
99,35,32,1212
100,33,34,1751
101,34,33,1352
102,33,36,1206
103,36,33,1189
104,33,39,1771
105,39,33,1610
106,34,84,1597
107,84,34,1070
108,35,116,1575
109,116,35,1085
110,36,37,1195
111,37,36,1532
112,37,83,1031
113,83,37,1602
114,38,83,1619
115,83,38,1764
116,38,39,1629
117,39,38,1436
118,40,43,1029
119,43,40,1393
120,41,44,1194
121,44,41,1840
122,41,46,1789
123,46,41,1081
124,42,43,1422
125,43,42,1090
126,42,87,1352
127,87,42,1794
128,44,45,1175
129,45,44,1412
130,45,46,1566
131,46,45,1577
132,46,137,1955
133,137,46,1178
134,46,47,1826
135,47,46,1929
136,47,48,1049
137,48,47,1441
138,49,157,1319
139,157,49,1359
140,49,135,1132
141,135,49,1378
142,50,57,1030
143,57,50,1825
144,50,51,1053
145,51,50,1508
146,50,124,1279
147,124,50,1765
148,50,125,1892
149,125,50,1453
150,51,149,1423
151,149,51,1909
152,52,53,1627
153,53,52,1446
154,53,58,1995
155,58,53,1191
156,53,83,1060
157,83,53,1849
158,53,54,1327
159,54,53,1181
160,54,55,1710
161,55,54,1086
162,56,57,1939
163,57,56,1157
164,56,59,1697
165,59,56,1490
166,57,128,1327
167,128,57,1785
168,57,123,1359
169,123,57,1056
170,58,59,1960
171,59,58,1989
172,60,153,1056
173,153,60,1310
174,60,155,1343
175,155,60,1758
176,61,155,1185
177,155,61,1875
178,61,150,1737
179,150,61,1492
180,62,78,1072
181,78,62,1080
182,62,79,1676
183,79,62,1220
184,63,64,1385
185,64,63,1639
186,63,79,1504
187,79,63,1818
188,64,65,1688
189,65,64,1075
190,65,126,1923
191,126,65,1029
192,66,114,1254
193,114,66,1824
194,66,91,1328
195,91,66,1437
196,67,106,1107
197,106,67,1862
198,68,76,1283
199,76,68,1602
200,68,77,1377
201,77,68,1593
202,69,77,1259
203,77,69,1909
204,69,70,1841
205,70,69,1139
206,70,71,1311
207,71,70,1498
208,72,73,1946
209,73,72,1701
210,72,74,1359
211,74,72,1764
212,72,76,1591
213,76,72,1620
214,73,74,1305
215,74,73,1855
216,75,92,1453
217,92,75,1164
218,75,111,1306
219,111,75,1063
220,76,92,1537
221,92,76,1403
222,77,135,1966
223,135,77,1724
224,77,151,1415
225,151,77,1717
226,77,152,1502
227,152,77,1137
228,78,120,1340
229,120,78,1053
230,78,127,1312
231,127,78,1207
232,79,99,1660
233,99,79,1009
234,80,81,1465
235,81,80,1380
236,80,86,1068
237,86,80,1338
238,81,103,1618
239,103,81,1770
240,82,104,1758
241,104,82,1902
242,82,105,1979
243,105,82,1186
244,82,109,1704
245,109,82,1390
246,86,133,1907
247,133,86,1374
248,87,143,1628
249,143,87,1114
250,88,89,1101
251,89,88,1663
252,88,94,1926
253,94,88,1673
254,89,115,1151
255,115,89,1634
256,90,98,1868
257,98,90,1208
258,90,91,1846
259,91,90,1994
260,91,97,1918
261,97,91,1638
262,91,117,1322
263,117,91,1064
264,92,93,1053
265,93,92,1100
266,93,94,1417
267,94,93,1467
268,94,95,1112
269,95,94,1893
270,95,110,1247
271,110,95,1708
272,96,120,1366
273,120,96,1914
274,96,126,1882
