flowID,coflowID,src,dst,bandwidth,weight
0,0,6,12,102.21670705864865,1
1,0,9,13,141.1747821697718,1
2,0,5,12,191.78220013729566,1
3,0,14,7,168.48161913174312,1
4,0,12,10,174.31226414886459,1
5,0,4,10,128.55670480529494,1
6,0,9,1,156.51477460690685,1
7,0,6,10,138.4778729048631,1
8,0,12,3,108.97052585935647,1
9,0,10,5,229.04133847543267,1
10,0,14,10,193.70511529021093,1
11,0,1,12,120.29565230083564,1
12,0,2,3,219.07725247243104,1
13,0,8,3,112.30957813452683,1
14,0,3,11,230.15426097290305,1
15,0,10,6,215.13031440485526,1
16,0,11,13,148.94906962727953,1
17,0,6,11,170.40664150242964,1
18,0,6,10,161.53306208028525,1
19,0,10,15,223.0832417107498,1
20,0,15,0,168.4700408924495,1
21,0,14,1,166.500194377629,1
22,0,4,9,169.49941946209995,1
23,0,14,2,115.9736183932522,1
24,0,12,2,173.03830303919275,1
0,1,6,7,205.96763539581445,1
1,1,7,1,199.65308994018443,1
2,1,12,1,110.51831056578823,1
3,1,12,10,136.22728240596882,1
4,1,14,4,136.49689210725694,1
5,1,10,7,182.49195718207497,1
6,1,13,6,135.79803518702988,1
7,1,12,10,115.44490419279362,1
8,1,8,9,186.83936089328932,1
9,1,15,9,166.1987092387746,1
10,1,2,15,188.4738682645787,1
11,1,9,2,152.16984541137327,1
12,1,7,1,100.16950248818483,1
13,1,5,2,156.2211991287293,1
14,1,10,7,117.35288804023313,1
15,1,2,12,180.4162868431525,1
16,1,14,12,112.6273425620316,1
17,1,5,13,103.47819689382413,1
18,1,3,10,214.9466370771233,1
19,1,3,14,134.01423574941703,1
20,1,6,2,244.51601067754822,1
21,1,2,13,234.0305438432014,1
22,1,2,0,115.40244677072295,1
23,1,3,9,128.14445128824,1
24,1,2,5,109.05302130963099,1
0,2,3,5,182.04003597187602,1
1,2,5,4,165.37608253335657,1
2,2,15,5,120.61063971744036,1
3,2,7,9,102.86708773977068,1
4,2,6,9,124.51850374711326,1
5,2,6,8,156.1783315941465,1
6,2,5,10,222.14016673513595,1
7,2,15,4,122.05768231358108,1
8,2,13,0,191.7349130182538,1
9,2,11,8,104.03637141288915,1
10,2,14,10,131.96546656123937,1
11,2,2,0,219.28224546150886,1
12,2,5,0,223.20688371364776,1
13,2,6,15,212.48214302793278,1
14,2,6,0,144.4134571201723,1
15,2,4,6,153.98481617435277,1
16,2,10,4,128.25278253038132,1
17,2,11,15,118.41771398727661,1
18,2,5,10,104.85443390393498,1
19,2,8,4,226.9323660505723,1
20,2,2,12,161.81348886039922,1
21,2,6,3,189.05075293211473,1
22,2,0,8,182.8638773852606,1
23,2,11,10,143.01564742527165,1
24,2,4,5,156.63322868250515,1
0,3,5,13,199.76827413016463,1
1,3,15,8,110.96719613025397,1
2,3,15,10,116.81050366174804,1
3,3,0,12,164.4656260297425,1
4,3,4,5,188.99604365167423,1
5,3,12,10,115.2191438474232,1
6,3,6,3,158.74930189988902,1
7,3,0,2,235.16769746229437,1
8,3,14,5,136.53237654681777,1
9,3,14,0,143.29594507927743,1
10,3,10,4,180.08652085232387,1
11,3,14,3,167.0804367597437,1
12,3,7,8,103.59218194411866,1
13,3,6,7,245.6447244723409,1
14,3,14,9,184.70454421009185,1
15,3,12,15,148.84903620756504,1
16,3,13,1,209.9230551821771,1
17,3,0,13,124.07225255349064,1
18,3,14,3,172.28530351370966,1
19,3,8,15,140.86505447683996,1
20,3,13,8,170.45331068838482,1
21,3,12,15,162.56643151481538,1
22,3,0,15,189.12129476126003,1
23,3,10,8,200.0511495251501,1
24,3,11,2,210.9237545463626,1
0,4,1,15,162.19377509202255,1
1,4,3,15,178.49358942667652,1
2,4,2,15,184.8981044604235,1
3,4,12,10,129.91309019120516,1
4,4,1,7,200.02800827433933,1
5,4,8,7,149.33560346722203,1
6,4,11,13,122.26908873386459,1
7,4,10,2,161.0218453222332,1
8,4,7,13,122.40644666884751,1
9,4,7,10,146.70515808698565,1
10,4,12,3,207.80180400911712,1
11,4,12,15,167.7238555330246,1
12,4,10,2,135.69959841831397,1
13,4,10,0,127.7883955183257,1
14,4,15,11,139.505776501094,1
15,4,7,5,141.13483627891384,1
16,4,11,7,129.66345911116548,1
17,4,3,7,139.1321343543852,1
18,4,4,11,202.94991968231676,1
19,4,2,8,149.21153132136723,1
20,4,7,13,146.70984168118807,1
21,4,9,8,194.5632360985075,1
22,4,5,12,190.59314273542014,1
23,4,9,3,141.8891685951656,1
24,4,10,3,147.09865720345107,1
0,5,7,6,164.6649868407244,1
1,5,13,9,168.03675983292337,1
2,5,13,2,103.46862351633179,1
3,5,11,4,136.91839099029545,1
4,5,3,0,163.55494945193624,1
5,5,11,5,131.47703266122625,1
6,5,4,15,195.98402975277236,1
7,5,8,5,224.65492422014285,1
8,5,4,13,233.81119238149572,1
9,5,15,11,118.1164244801818,1
10,5,0,10,211.57424516761807,1
11,5,3,11,110.54036215795209,1
12,5,0,2,170.09003237007073,1
13,5,13,3,214.30442435096768,1
14,5,10,0,100.3681335238257,1
15,5,5,3,108.59163290867717,1
16,5,4,15,139.15655580751178,1
17,5,4,11,192.32396468643782,1
18,5,2,5,131.48740997286708,1
19,5,11,4,111.94673548834656,1
20,5,0,1,181.83764987074616,1
21,5,5,2,217.2920212983031,1
22,5,13,14,176.56590353689995,1
23,5,4,13,108.02875146514393,1
24,5,13,12,172.3178492007733,1
